89;A;FALSE;FALSE
90;A;FALSE;FALSE
91;M;TRUE;FALSE
92;O;FALSE;FALSE
93;A;FALSE;FALSE
94;O;FALSE;FALSE
95;A;FALSE;FALSE
96;A;FALSE;FALSE
97;M;FALSE;FALSE
98;M;FALSE;FALSE
99;A;FALSE;FALSE
100;A;FALSE;FALSE
101;A;FALSE;FALSE
102;M;FALSE;FALSE
103;A;FALSE;FALSE
104;C;FALSE;FALSE
105;A;FALSE;FALSE
106;A;FALSE;FALSE
107;A;FALSE;FALSE
108;O;FALSE;FALSE
109;M;FALSE;FALSE
110;M;FALSE;FALSE
111;O;FALSE;FALSE
112;A;FALSE;FALSE
113;A;FALSE;FALSE
114;M;FALSE;FALSE
115;A;FALSE;FALSE
116;A;FALSE;FALSE
117;O;FALSE;FALSE
118;A;FALSE;FALSE
119;C;FALSE;FALSE
120;A;FALSE;FALSE
121;A;FALSE;FALSE
122;M;FALSE;FALSE
123;O;FALSE;FALSE
124;C;FALSE;FALSE
125;M;FALSE;FALSE
126;M;FALSE;FALSE
127;M;FALSE;FALSE
128;A;FALSE;FALSE
129;A;FALSE;FALSE
130;O;FALSE;FALSE
131;A;FALSE;FALSE
132;M;FALSE;FALSE
133;M;FALSE;FALSE
134;M;FALSE;FALSE
135;A;FALSE;FALSE
136;M;FALSE;FALSE
137;M;FALSE;FALSE
138;A;FALSE;FALSE
139;A;FALSE;FALSE
140;O;FALSE;FALSE
141;A;FALSE;FALSE
142;A;FALSE;FALSE
143;O;FALSE;FALSE
144;O;FALSE;FALSE
145;A;FALSE;FALSE
146;M;FALSE;FALSE
147;M;FALSE;FALSE
148;C;FALSE;FALSE
149;M;FALSE;FALSE
150;A;FALSE;FALSE
151;A;FALSE;FALSE
152;A;FALSE;FALSE
153;A;FALSE;FALSE
154;A;FALSE;FALSE
155;M;FALSE;FALSE
156;A;FALSE;FALSE
157;A;FALSE;FALSE
158;C;FALSE;FALSE
159;O;FALSE;FALSE
160;M;FALSE;FALSE
161;O;FALSE;FALSE
162;A;FALSE;FALSE
163;A;TRUE;FALSE
164;M;FALSE;FALSE
165;M;FALSE;FALSE
166;A;FALSE;FALSE
167;A;FALSE;FALSE
168;A;FALSE;FALSE
169;C;FALSE;FALSE
170;A;FALSE;FALSE
171;A;FALSE;FALSE
172;A;FALSE;FALSE
173;C;FALSE;FALSE
174;A;FALSE;FALSE
175;A;FALSE;FALSE
176;M;FALSE;FALSE
177;M;FALSE;FALSE
178;A;FALSE;FALSE
179;A;FALSE;FALSE
180;C;FALSE;FALSE
181;O;FALSE;FALSE
182;O;FALSE;FALSE
183;M;FALSE;FALSE
184;A;FALSE;FALSE
185;O;FALSE;FALSE
186;A;FALSE;FALSE
187;A;FALSE;FALSE
188;M;FALSE;FALSE
189;M;FALSE;FALSE
190;M;FALSE;FALSE
191;A;FALSE;FALSE
192;A;FALSE;FALSE
193;O;FALSE;FALSE
194;M;FALSE;FALSE
195;C;FALSE;FALSE
196;A;FALSE;FALSE
197;A;FALSE;FALSE
198;M;FALSE;FALSE
199;M;FALSE;FALSE
200;C;TRUE;FALSE
201;A;FALSE;FALSE
202;A;FALSE;FALSE
203;M;FALSE;FALSE
204;M;FALSE;FALSE
205;A;FALSE;FALSE
206;M;FALSE;FALSE
207;A;FALSE;FALSE
208;A;FALSE;FALSE
209;C;FALSE;FALSE
210;M;FALSE;FALSE
211;C;FALSE;FALSE
212;A;FALSE;FALSE
213;M;FALSE;FALSE
214;M;FALSE;FALSE
215;M;TRUE;FALSE
216;O;FALSE;FALSE
217;A;FALSE;FALSE
218;M;FALSE;FALSE
219;O;FALSE;FALSE
220;C;FALSE;FALSE
221;A;FALSE;FALSE
222;C;FALSE;FALSE
223;A;FALSE;FALSE
224;A;FALSE;FALSE
225;O;FALSE;FALSE
226;A;FALSE;FALSE
227;A;FALSE;FALSE
228;A;FALSE;FALSE
229;A;FALSE;FALSE
230;O;FALSE;FALSE
231;M;FALSE;FALSE
232;C;FALSE;FALSE
233;M;FALSE;FALSE
234;A;FALSE;FALSE
235;A;FALSE;FALSE
236;O;FALSE;FALSE
237;M;FALSE;FALSE
238;A;FALSE;FALSE
239;A;FALSE;FALSE
240;M;FALSE;FALSE
241;C;FALSE;FALSE
242;A;FALSE;FALSE
243;A;FALSE;FALSE
244;A;FALSE;FALSE
245;A;FALSE;FALSE
246;M;FALSE;FALSE
247;A;FALSE;FALSE
248;A;FALSE;FALSE
249;A;FALSE;FALSE
250;O;FALSE;FALSE
251;A;FALSE;FALSE
252;M;FALSE;FALSE
253;M;FALSE;FALSE
254;A;FALSE;FALSE
255;M;FALSE;FALSE
256;A;FALSE;FALSE
257;O;FALSE;FALSE
258;A;FALSE;FALSE
259;A;FALSE;FALSE
260;M;FALSE;FALSE
261;A;FALSE;FALSE
262;A;FALSE;FALSE
263;C;FALSE;FALSE
264;M;FALSE;FALSE
265;A;FALSE;FALSE
266;A;FALSE;FALSE
267;M;FALSE;FALSE
268;C;FALSE;FALSE
269;C;FALSE;FALSE
270;M;FALSE;FALSE
271;M;FALSE;FALSE
272;M;FALSE;FALSE
273;A;FALSE;FALSE
274;A;FALSE;FALSE
275;A;FALSE;FALSE
276;A;FALSE;FALSE
277;C;FALSE;FALSE
278;A;FALSE;FALSE
279;M;FALSE;FALSE
280;A;FALSE;FALSE
281;A;FALSE;FALSE
282;O;FALSE;FALSE
283;O;FALSE;FALSE
284;A;FALSE;FALSE
285;M;FALSE;FALSE
286;O;FALSE;FALSE
287;O;FALSE;FALSE
288;O;TRUE;FALSE
289;A;FALSE;FALSE
290;O;TRUE;FALSE
291;C;FALSE;FALSE
292;A;FALSE;FALSE
293;O;FALSE;FALSE
294;O;FALSE;FALSE
295;M;FALSE;FALSE
296;O;FALSE;FALSE
297;A;FALSE;FALSE
298;C;FALSE;FALSE
299;M;FALSE;FALSE
300;A;FALSE;FALSE
301;C;FALSE;FALSE
302;A;FALSE;FALSE
303;M;FALSE;FALSE
304;C;FALSE;FALSE
305;A;FALSE;FALSE
306;M;FALSE;FALSE
307;C;FALSE;FALSE
308;M;FALSE;FALSE
309;A;FALSE;FALSE
310;A;FALSE;FALSE
311;A;FALSE;FALSE
312;O;FALSE;FALSE
313;O;FALSE;FALSE
314;A;FALSE;FALSE
315;M;FALSE;FALSE
316;A;FALSE;FALSE
317;C;FALSE;FALSE
318;O;FALSE;FALSE
319;A;FALSE;FALSE
320;A;FALSE;FALSE
321;A;FALSE;FALSE
322;A;FALSE;FALSE
323;A;FALSE;FALSE
324;C;FALSE;FALSE
325;O;FALSE;FALSE
326;O;FALSE;FALSE
327;A;FALSE;FALSE
328;O;FALSE;FALSE
329;A;FALSE;FALSE
330;C;FALSE;FALSE
331;A;FALSE;FALSE
332;A;FALSE;FALSE
333;C;FALSE;FALSE
334;A;FALSE;FALSE
335;A;FALSE;FALSE
336;A;FALSE;FALSE
337;A;FALSE;FALSE
338;M;FALSE;FALSE
339;A;FALSE;FALSE
340;M;FALSE;FALSE
341;M;FALSE;FALSE
342;O;FALSE;FALSE
343;A;FALSE;FALSE
344;A;FALSE;FALSE
345;M;FALSE;FALSE
346;A;FALSE;FALSE
347;A;FALSE;FALSE
348;C;FALSE;FALSE
349;A;FALSE;FALSE
350;C;FALSE;FALSE
351;A;FALSE;FALSE
352;M;FALSE;FALSE
353;A;TRUE;FALSE
354;A;FALSE;FALSE
355;C;FALSE;FALSE
356;C;FALSE;FALSE
357;A;FALSE;FALSE
358;A;FALSE;FALSE
359;A;FALSE;FALSE
360;A;FALSE;FALSE
361;A;FALSE;FALSE
362;C;FALSE;FALSE
363;A;FALSE;FALSE
364;A;FALSE;FALSE
365;C;FALSE;FALSE
366;A;FALSE;FALSE
367;M;FALSE;FALSE
368;M;TRUE;FALSE
369;A;FALSE;FALSE
370;C;FALSE;FALSE
371;C;FALSE;FALSE
372;A;FALSE;FALSE
373;M;FALSE;FALSE
374;A;FALSE;FALSE
375;A;FALSE;FALSE
376;A;FALSE;FALSE
377;A;FALSE;FALSE
378;C;FALSE;FALSE
379;A;FALSE;FALSE
380;M;FALSE;FALSE
381;A;FALSE;FALSE
382;A;FALSE;FALSE
383;A;FALSE;FALSE
384;M;FALSE;FALSE
385;A;FALSE;FALSE
386;A;FALSE;FALSE
387;O;FALSE;FALSE
388;A;TRUE;FALSE
389;M;FALSE;FALSE
390;A;FALSE;FALSE
391;M;FALSE;FALSE
392;C;FALSE;FALSE
393;A;FALSE;FALSE
394;C;FALSE;FALSE
395;A;FALSE;FALSE
396;A;FALSE;FALSE
397;A;FALSE;FALSE
398;A;FALSE;FALSE
399;M;TRUE;FALSE
400;A;FALSE;FALSE
401;M;FALSE;FALSE
402;A;FALSE;FALSE
403;C;FALSE;FALSE
404;A;FALSE;FALSE
405;A;FALSE;FALSE
406;A;FALSE;FALSE
407;A;FALSE;FALSE
408;A;FALSE;FALSE
409;C;FALSE;FALSE
410;A;FALSE;FALSE
411;M;FALSE;FALSE
412;O;FALSE;FALSE
413;O;FALSE;FALSE
414;M;FALSE;FALSE
415;M;FALSE;FALSE
416;A;FALSE;FALSE
417;A;FALSE;FALSE
418;C;TRUE;FALSE
419;A;FALSE;FALSE
420;M;FALSE;FALSE
421;A;FALSE;FALSE
422;M;FALSE;FALSE
423;A;FALSE;FALSE
424;A;FALSE;FALSE
425;A;FALSE;FALSE
426;C;FALSE;FALSE
427;M;FALSE;FALSE
428;M;FALSE;FALSE
429;A;FALSE;FALSE
430;A;FALSE;FALSE
431;M;FALSE;FALSE
432;M;FALSE;FALSE
433;M;FALSE;FALSE
434;M;FALSE;FALSE
435;O;FALSE;FALSE
436;A;FALSE;FALSE
437;O;FALSE;FALSE
438;C;FALSE;FALSE
439;O;FALSE;FALSE
440;A;FALSE;FALSE
441;A;FALSE;FALSE
442;M;FALSE;FALSE
443;C;FALSE;FALSE
444;C;FALSE;FALSE
445;M;FALSE;FALSE
446;A;FALSE;FALSE
447;A;FALSE;FALSE
448;C;FALSE;FALSE
449;A;FALSE;FALSE
450;A;FALSE;FALSE
451;O;FALSE;FALSE
452;M;FALSE;FALSE
453;O;FALSE;FALSE
454;A;FALSE;FALSE
455;A;FALSE;FALSE
456;C;FALSE;FALSE
457;A;FALSE;FALSE
458;M;FALSE;FALSE
459;A;FALSE;FALSE
460;A;FALSE;FALSE
461;A;FALSE;FALSE
462;A;TRUE;FALSE
463;C;FALSE;FALSE
464;A;FALSE;FALSE
465;M;FALSE;FALSE
466;C;FALSE;FALSE
467;O;FALSE;FALSE
468;M;FALSE;FALSE
469;A;FALSE;FALSE
470;M;FALSE;FALSE
471;C;FALSE;FALSE
472;M;FALSE;FALSE
473;M;FALSE;FALSE
474;A;FALSE;FALSE
475;O;FALSE;FALSE
476;O;FALSE;FALSE
477;A;FALSE;FALSE
478;A;FALSE;FALSE
479;A;FALSE;FALSE
480;A;FALSE;FALSE
481;C;FALSE;FALSE
482;A;FALSE;FALSE
483;A;FALSE;FALSE
484;C;FALSE;FALSE
485;M;FALSE;FALSE
486;A;FALSE;FALSE
487;A;FALSE;FALSE
488;A;FALSE;FALSE
489;M;FALSE;FALSE
490;M;FALSE;FALSE
491;A;FALSE;FALSE
492;M;FALSE;FALSE
493;M;FALSE;FALSE
494;A;FALSE;FALSE
495;A;FALSE;FALSE
496;A;FALSE;FALSE
497;A;FALSE;FALSE
498;A;FALSE;FALSE
499;M;FALSE;FALSE
500;C;FALSE;FALSE
501;A;FALSE;FALSE
502;M;FALSE;FALSE
503;A;FALSE;FALSE
504;A;FALSE;FALSE
505;O;FALSE;FALSE
506;A;FALSE;FALSE
507;M;FALSE;FALSE
508;M;FALSE;FALSE
509;A;FALSE;FALSE
510;A;FALSE;FALSE
511;A;FALSE;FALSE
512;M;FALSE;FALSE
513;O;TRUE;FALSE
514;A;FALSE;FALSE
515;M;FALSE;FALSE
516;A;FALSE;FALSE
517;A;FALSE;FALSE
518;M;FALSE;FALSE
519;A;FALSE;FALSE
520;A;FALSE;FALSE
521;A;FALSE;FALSE
522;O;FALSE;FALSE
523;O;FALSE;FALSE
524;C;FALSE;FALSE
525;M;FALSE;FALSE
526;O;FALSE;FALSE
527;A;FALSE;FALSE
528;A;FALSE;FALSE
529;O;FALSE;FALSE
530;A;FALSE;FALSE
531;M;FALSE;FALSE
532;A;FALSE;FALSE
533;A;FALSE;FALSE
534;A;FALSE;FALSE
535;C;FALSE;FALSE
536;O;FALSE;FALSE
537;M;FALSE;FALSE
538;M;FALSE;FALSE
539;M;FALSE;FALSE
540;M;FALSE;FALSE
541;A;FALSE;FALSE
542;M;FALSE;FALSE
543;O;FALSE;FALSE
544;O;FALSE;FALSE
545;A;FALSE;FALSE
546;A;FALSE;FALSE
547;A;FALSE;FALSE
548;C;FALSE;FALSE
549;M;FALSE;FALSE
550;A;FALSE;FALSE
551;O;FALSE;FALSE
552;A;FALSE;FALSE
553;M;FALSE;FALSE
554;A;FALSE;FALSE
555;A;FALSE;FALSE
556;A;FALSE;FALSE
557;O;FALSE;FALSE
558;O;FALSE;FALSE
559;C;FALSE;FALSE
560;A;FALSE;FALSE
561;A;FALSE;FALSE
562;M;FALSE;FALSE
563;M;FALSE;FALSE
564;A;FALSE;FALSE
565;A;FALSE;FALSE
566;A;FALSE;FALSE
567;A;FALSE;FALSE
568;A;TRUE;FALSE
569;M;FALSE;FALSE
570;O;FALSE;FALSE
571;M;FALSE;FALSE
572;A;FALSE;FALSE
573;A;FALSE;FALSE
574;M;TRUE;FALSE
575;C;FALSE;FALSE
576;C;FALSE;FALSE
577;O;FALSE;FALSE
578;O;FALSE;FALSE
579;M;FALSE;FALSE
580;M;FALSE;FALSE
581;O;FALSE;FALSE
582;A;FALSE;FALSE
583;A;FALSE;FALSE
584;O;FALSE;FALSE
585;A;FALSE;FALSE
586;C;FALSE;FALSE
587;M;FALSE;FALSE
588;A;TRUE;FALSE
589;A;FALSE;FALSE
590;M;FALSE;FALSE
591;O;FALSE;FALSE
592;A;FALSE;FALSE
593;C;FALSE;FALSE
594;O;FALSE;FALSE
595;M;FALSE;FALSE
596;A;FALSE;FALSE
597;M;TRUE;FALSE
598;A;FALSE;FALSE
599;M;FALSE;FALSE
600;A;FALSE;FALSE
601;A;FALSE;FALSE
602;M;FALSE;FALSE
603;M;FALSE;FALSE
604;O;FALSE;FALSE
605;A;FALSE;FALSE
606;M;FALSE;FALSE
607;A;FALSE;FALSE
608;A;FALSE;FALSE
609;C;FALSE;FALSE
610;A;FALSE;FALSE
611;A;FALSE;FALSE
612;A;FALSE;FALSE
613;A;TRUE;FALSE
614;O;FALSE;FALSE
615;M;FALSE;FALSE
616;C;FALSE;FALSE
617;A;FALSE;FALSE
618;A;FALSE;FALSE
619;A;FALSE;FALSE
620;C;FALSE;FALSE
621;A;FALSE;FALSE
622;O;FALSE;FALSE
623;A;FALSE;FALSE
624;A;FALSE;FALSE
625;A;FALSE;FALSE
626;A;FALSE;FALSE
627;A;FALSE;FALSE
628;O;FALSE;FALSE
629;A;FALSE;FALSE
630;A;FALSE;FALSE
631;A;FALSE;FALSE
632;A;FALSE;FALSE
633;M;TRUE;FALSE
634;M;FALSE;FALSE
635;A;FALSE;FALSE
636;M;FALSE;FALSE
637;O;FALSE;FALSE
638;A;FALSE;FALSE
639;A;FALSE;FALSE
640;A;FALSE;FALSE
641;A;FALSE;FALSE
642;A;FALSE;FALSE
643;A;FALSE;FALSE
644;A;FALSE;FALSE
645;C;FALSE;FALSE
646;O;FALSE;FALSE
647;A;FALSE;FALSE
648;M;FALSE;FALSE
649;M;FALSE;FALSE
650;O;FALSE;FALSE
651;O;FALSE;FALSE
652;A;FALSE;FALSE
653;A;FALSE;FALSE
654;A;FALSE;FALSE
655;A;FALSE;FALSE
656;O;FALSE;FALSE
657;A;FALSE;FALSE
658;M;FALSE;FALSE
659;O;FALSE;FALSE
660;M;FALSE;FALSE
661;O;FALSE;FALSE
662;C;FALSE;FALSE
663;C;FALSE;FALSE
664;A;FALSE;FALSE
665;A;FALSE;FALSE
666;M;FALSE;FALSE
667;A;FALSE;FALSE
668;A;FALSE;FALSE
669;O;FALSE;FALSE
670;M;FALSE;FALSE
671;A;FALSE;FALSE
672;M;FALSE;FALSE
673;O;FALSE;FALSE
674;C;FALSE;FALSE
675;A;FALSE;FALSE
676;A;FALSE;FALSE
677;M;TRUE;FALSE
678;C;FALSE;FALSE
679;A;FALSE;FALSE
680;A;FALSE;FALSE
681;O;FALSE;FALSE
682;A;FALSE;FALSE
683;M;FALSE;FALSE
684;C;FALSE;FALSE
685;A;FALSE;FALSE
686;C;FALSE;FALSE
687;A;FALSE;FALSE
688;M;FALSE;FALSE
689;A;FALSE;FALSE
690;A;FALSE;FALSE
691;O;FALSE;FALSE
692;O;FALSE;FALSE
693;A;FALSE;FALSE
694;A;FALSE;FALSE
695;A;FALSE;FALSE
696;M;FALSE;FALSE
697;M;FALSE;FALSE
698;A;FALSE;FALSE
699;M;FALSE;FALSE
700;O;FALSE;FALSE
701;M;FALSE;FALSE
702;A;FALSE;FALSE
703;A;FALSE;FALSE
704;A;FALSE;FALSE
705;A;FALSE;FALSE
706;O;FALSE;FALSE
707;M;TRUE;FALSE
708;M;FALSE;FALSE
709;O;FALSE;FALSE
710;A;FALSE;FALSE
711;A;FALSE;FALSE
712;A;TRUE;FALSE
713;A;FALSE;FALSE
714;O;FALSE;FALSE
715;A;FALSE;FALSE
716;A;FALSE;FALSE
717;M;FALSE;FALSE
718;C;FALSE;FALSE
719;M;FALSE;FALSE
720;O;FALSE;FALSE
721;A;FALSE;FALSE
722;A;FALSE;FALSE
723;A;FALSE;FALSE
724;A;FALSE;FALSE
725;M;FALSE;FALSE
726;A;FALSE;FALSE
727;O;FALSE;FALSE
728;O;FALSE;FALSE
729;A;FALSE;FALSE
730;C;FALSE;FALSE
731;M;FALSE;FALSE
732;A;FALSE;FALSE
733;M;FALSE;FALSE
734;A;FALSE;FALSE
735;A;FALSE;FALSE
736;O;FALSE;FALSE
737;O;FALSE;FALSE
738;M;FALSE;FALSE
739;A;FALSE;FALSE
740;M;FALSE;FALSE
741;C;FALSE;FALSE
742;C;FALSE;FALSE
743;M;FALSE;FALSE
744;M;FALSE;FALSE
745;M;FALSE;FALSE
746;M;FALSE;FALSE
747;A;FALSE;FALSE
748;M;FALSE;FALSE
749;M;FALSE;FALSE
750;C;FALSE;FALSE
751;A;FALSE;FALSE
752;A;FALSE;FALSE
753;A;FALSE;FALSE
754;A;TRUE;FALSE
755;M;FALSE;FALSE
756;A;FALSE;FALSE
757;A;FALSE;FALSE
758;M;FALSE;FALSE
759;C;FALSE;FALSE
760;A;FALSE;FALSE
761;M;FALSE;FALSE
762;A;FALSE;FALSE
763;M;FALSE;FALSE
764;M;FALSE;FALSE
765;C;FALSE;FALSE
766;A;FALSE;FALSE
767;M;FALSE;FALSE
768;O;FALSE;FALSE
769;A;FALSE;FALSE
770;M;FALSE;FALSE
771;A;FALSE;FALSE
772;A;FALSE;FALSE
773;A;FALSE;FALSE
774;A;FALSE;FALSE
775;C;FALSE;FALSE
776;M;FALSE;FALSE
777;A;FALSE;FALSE
778;M;FALSE;FALSE
779;M;FALSE;FALSE
780;O;FALSE;FALSE
781;C;FALSE;FALSE
782;O;FALSE;FALSE
783;A;TRUE;FALSE
784;M;FALSE;FALSE
785;A;FALSE;FALSE
786;M;FALSE;FALSE
787;C;FALSE;FALSE
788;A;FALSE;FALSE
789;M;FALSE;FALSE
790;M;FALSE;FALSE
791;A;FALSE;FALSE
792;A;FALSE;FALSE
793;A;FALSE;FALSE
794;M;FALSE;FALSE
795;O;FALSE;FALSE
796;M;FALSE;FALSE
797;C;FALSE;FALSE
798;A;FALSE;FALSE
799;A;FALSE;FALSE
800;A;FALSE;FALSE
801;O;FALSE;FALSE
802;C;FALSE;FALSE
803;M;FALSE;FALSE
804;O;FALSE;FALSE
805;A;FALSE;FALSE
806;A;FALSE;FALSE
807;C;FALSE;FALSE
808;M;FALSE;FALSE
809;A;FALSE;FALSE
810;C;FALSE;FALSE
811;C;FALSE;FALSE
812;M;FALSE;FALSE
813;O;FALSE;FALSE
814;A;FALSE;FALSE
815;A;FALSE;FALSE
816;A;FALSE;FALSE
817;O;FALSE;FALSE
818;A;FALSE;FALSE
819;A;FALSE;FALSE
820;O;FALSE;FALSE
821;A;FALSE;FALSE
822;M;FALSE;FALSE
823;O;FALSE;FALSE
824;C;FALSE;FALSE
825;A;FALSE;FALSE
826;A;FALSE;FALSE
827;A;FALSE;FALSE
828;A;FALSE;FALSE
829;O;FALSE;FALSE
830;O;FALSE;FALSE
831;O;FALSE;FALSE
832;O;FALSE;FALSE
833;A;FALSE;FALSE
834;A;FALSE;FALSE
835;A;FALSE;FALSE
836;A;FALSE;FALSE
837;A;FALSE;FALSE
838;A;FALSE;FALSE
839;O;FALSE;FALSE
840;A;FALSE;FALSE
841;M;FALSE;FALSE
842;M;FALSE;FALSE
843;A;FALSE;FALSE
844;A;FALSE;FALSE
845;M;FALSE;FALSE
846;A;FALSE;FALSE
847;A;FALSE;FALSE
848;A;TRUE;FALSE
849;O;FALSE;FALSE
850;A;FALSE;FALSE
851;A;FALSE;FALSE
852;A;FALSE;FALSE
853;A;FALSE;FALSE
854;A;FALSE;FALSE
855;O;FALSE;FALSE
856;A;FALSE;FALSE
857;C;FALSE;FALSE
858;M;FALSE;FALSE
859;A;FALSE;FALSE
860;M;FALSE;FALSE
861;A;FALSE;FALSE
862;A;FALSE;FALSE
863;M;FALSE;FALSE
864;C;FALSE;FALSE
865;A;FALSE;FALSE
866;A;FALSE;FALSE
867;A;FALSE;FALSE
868;A;FALSE;FALSE
869;C;FALSE;FALSE
870;C;FALSE;FALSE
871;A;FALSE;FALSE
872;M;FALSE;FALSE
873;A;FALSE;FALSE
874;A;FALSE;FALSE
875;A;FALSE;FALSE
876;A;FALSE;FALSE
877;A;FALSE;FALSE
878;M;TRUE;FALSE
879;M;FALSE;FALSE
880;A;FALSE;FALSE
881;O;FALSE;FALSE
882;O;FALSE;FALSE
883;A;FALSE;FALSE
884;A;FALSE;FALSE
885;A;FALSE;FALSE
886;A;FALSE;FALSE
887;A;FALSE;FALSE
888;A;FALSE;FALSE
889;A;TRUE;FALSE
890;C;FALSE;FALSE
891;A;FALSE;FALSE
892;A;FALSE;FALSE
893;A;FALSE;FALSE
894;A;FALSE;FALSE
895;C;FALSE;FALSE
896;A;FALSE;FALSE
897;A;FALSE;FALSE
898;M;FALSE;FALSE
899;O;FALSE;FALSE
900;M;FALSE;FALSE
901;A;FALSE;FALSE
902;M;FALSE;FALSE
903;A;FALSE;FALSE
904;M;FALSE;FALSE
905;A;FALSE;FALSE
906;C;FALSE;FALSE
907;A;FALSE;FALSE
908;A;FALSE;FALSE
909;M;FALSE;FALSE
910;M;FALSE;FALSE
911;A;FALSE;FALSE
912;M;FALSE;FALSE
913;A;FALSE;FALSE
914;A;TRUE;FALSE
915;M;FALSE;FALSE
916;A;FALSE;FALSE
917;A;FALSE;FALSE
918;A;FALSE;FALSE
919;A;FALSE;FALSE
920;A;FALSE;FALSE
921;A;FALSE;FALSE
922;M;FALSE;FALSE
923;A;FALSE;FALSE
924;M;FALSE;FALSE
925;A;FALSE;FALSE
926;C;FALSE;FALSE
927;C;FALSE;FALSE
928;A;FALSE;FALSE
929;M;FALSE;FALSE
930;A;FALSE;FALSE
931;C;FALSE;FALSE
932;A;FALSE;FALSE
933;C;FALSE;FALSE
934;A;FALSE;FALSE
935;M;FALSE;FALSE
936;A;FALSE;FALSE
937;M;FALSE;FALSE
938;A;FALSE;FALSE
939;C;FALSE;FALSE
940;A;FALSE;FALSE
941;C;FALSE;FALSE
942;A;FALSE;FALSE
943;C;FALSE;FALSE
944;M;FALSE;FALSE
945;A;FALSE;FALSE
946;C;FALSE;FALSE
947;M;FALSE;FALSE
948;A;FALSE;FALSE
949;M;FALSE;FALSE
950;A;FALSE;FALSE
951;A;FALSE;FALSE
952;O;FALSE;FALSE
953;M;TRUE;FALSE
954;O;FALSE;FALSE
955;A;FALSE;FALSE
956;M;FALSE;FALSE
957;A;FALSE;FALSE
958;M;FALSE;FALSE
959;A;FALSE;FALSE
960;O;FALSE;FALSE
961;A;FALSE;FALSE
962;O;FALSE;FALSE
963;M;FALSE;FALSE
964;A;TRUE;FALSE
965;O;FALSE;FALSE
966;M;FALSE;FALSE
967;M;FALSE;FALSE
968;A;FALSE;FALSE
969;M;FALSE;FALSE
970;A;FALSE;FALSE
971;C;FALSE;FALSE
972;A;FALSE;FALSE
973;M;FALSE;FALSE
974;A;FALSE;FALSE
975;C;FALSE;FALSE
976;A;FALSE;FALSE
977;A;FALSE;FALSE
978;A;TRUE;FALSE
979;O;FALSE;FALSE
980;C;FALSE;FALSE
981;A;FALSE;FALSE
982;A;FALSE;FALSE
983;M;FALSE;FALSE
984;A;FALSE;FALSE
985;O;FALSE;FALSE
986;A;FALSE;FALSE
987;C;FALSE;FALSE
988;M;FALSE;FALSE
989;A;FALSE;FALSE
990;C;FALSE;FALSE
991;M;FALSE;FALSE
992;A;FALSE;FALSE
993;M;FALSE;FALSE
994;A;FALSE;FALSE
995;M;FALSE;FALSE
996;M;FALSE;FALSE
997;A;FALSE;FALSE
998;O;FALSE;FALSE
999;M;FALSE;FALSE
