45079,A,A,TRUE,FALSE,oeste
67641,M,O,FALSE,FALSE,oeste
69447,A,O,FALSE,FALSE,oeste
22260,C,M,FALSE,FALSE,oeste
20197,C,O,FALSE,FALSE,oeste
67684,M,C,FALSE,FALSE,este
21125,C,M,FALSE,FALSE,este
62088,A,A,FALSE,FALSE,este
45105,A,C,FALSE,FALSE,este
35489,C,A,FALSE,FALSE,oeste
74106,A,A,FALSE,FALSE,oeste
57693,M,O,FALSE,FALSE,oeste
44379,O,A,FALSE,FALSE,este
76599,A,M,FALSE,FALSE,este
76306,O,A,FALSE,FALSE,este
21426,A,O,FALSE,FALSE,este
16405,A,M,FALSE,FALSE,este
59491,A,A,FALSE,FALSE,este
75074,O,C,FALSE,FALSE,este
7913,A,A,FALSE,FALSE,oeste
11652,M,A,FALSE,FALSE,oeste
38979,A,M,FALSE,FALSE,este
61170,M,M,FALSE,FALSE,oeste
37830,A,A,FALSE,FALSE,oeste
45884,O,A,FALSE,FALSE,este
36895,A,A,FALSE,FALSE,oeste
62115,A,C,FALSE,FALSE,oeste
37852,M,M,FALSE,FALSE,este
52670,M,M,FALSE,FALSE,este
61950,A,O,FALSE,FALSE,este
71997,A,O,FALSE,FALSE,oeste
42384,O,M,FALSE,FALSE,este
59149,A,A,FALSE,FALSE,oeste
38228,C,M,FALSE,FALSE,este
24409,M,O,FALSE,FALSE,este
36584,M,A,FALSE,FALSE,oeste
1193,A,M,FALSE,FALSE,oeste
23406,A,M,FALSE,FALSE,oeste
6686,O,A,FALSE,FALSE,oeste
10604,O,A,FALSE,FALSE,oeste
47873,A,M,FALSE,FALSE,oeste
39520,C,M,FALSE,FALSE,este
2529,A,A,FALSE,FALSE,oeste
73234,A,A,FALSE,FALSE,oeste
50055,A,A,FALSE,FALSE,oeste
10330,A,C,FALSE,FALSE,oeste
45846,O,M,FALSE,FALSE,oeste
69878,O,A,FALSE,FALSE,oeste
7315,A,O,FALSE,FALSE,este
67942,M,O,FALSE,FALSE,este
71359,A,C,FALSE,FALSE,oeste
52465,O,A,FALSE,FALSE,oeste
37967,M,M,FALSE,FALSE,este
1543,A,M,FALSE,FALSE,este
40500,A,A,FALSE,FALSE,oeste
64961,C,O,FALSE,FALSE,oeste
75856,O,A,FALSE,FALSE,oeste
50344,O,A,FALSE,FALSE,este
49711,A,C,FALSE,FALSE,este
20517,C,O,FALSE,FALSE,oeste
49657,C,O,FALSE,FALSE,oeste
25353,A,M,FALSE,FALSE,este
46188,A,C,FALSE,FALSE,oeste
35698,C,O,FALSE,FALSE,oeste
3671,A,M,FALSE,FALSE,oeste
27150,M,M,FALSE,FALSE,oeste
46891,A,A,FALSE,FALSE,este
3513,O,A,FALSE,FALSE,oeste
25961,M,A,FALSE,FALSE,oeste
69423,O,A,FALSE,FALSE,este
31383,A,A,FALSE,FALSE,este
77509,M,A,FALSE,FALSE,oeste
2617,M,A,FALSE,FALSE,este
56391,M,A,FALSE,FALSE,este
54563,O,A,FALSE,FALSE,oeste
6591,O,M,FALSE,FALSE,oeste
16585,C,A,FALSE,FALSE,oeste
49287,C,O,FALSE,FALSE,oeste
53173,A,A,TRUE,FALSE,este
2412,A,A,FALSE,FALSE,este
46790,O,M,FALSE,FALSE,oeste
16413,O,A,FALSE,FALSE,oeste
11145,M,A,FALSE,FALSE,oeste
19970,C,A,FALSE,FALSE,este
63886,C,A,FALSE,FALSE,este
21110,O,M,FALSE,FALSE,este
36257,A,O,FALSE,FALSE,este
23523,M,M,FALSE,FALSE,oeste
57432,M,C,FALSE,FALSE,este
20794,M,C,FALSE,FALSE,oeste
61043,A,M,FALSE,FALSE,este
38599,M,A,FALSE,FALSE,oeste
56557,O,C,FALSE,FALSE,este
11222,O,A,FALSE,FALSE,oeste
7725,M,M,FALSE,FALSE,oeste
4452,O,O,FALSE,FALSE,este
293,A,A,FALSE,FALSE,este
24504,C,A,FALSE,FALSE,este
30642,A,M,FALSE,FALSE,oeste
69347,M,A,FALSE,FALSE,este
13925,M,C,FALSE,FALSE,oeste
39628,O,A,FALSE,FALSE,oeste
43595,M,C,FALSE,FALSE,oeste
44023,M,A,FALSE,FALSE,este
16170,M,A,FALSE,FALSE,este
21226,M,C,FALSE,FALSE,este
2180,A,A,FALSE,FALSE,este
6576,C,M,FALSE,FALSE,este
37663,A,A,FALSE,FALSE,oeste
69531,C,A,FALSE,FALSE,este
30059,O,M,FALSE,FALSE,oeste
37423,O,A,FALSE,FALSE,este
75837,C,A,FALSE,FALSE,oeste
7133,C,A,FALSE,FALSE,este
74905,A,A,FALSE,FALSE,este
8843,M,O,FALSE,FALSE,oeste
56272,O,A,FALSE,FALSE,este
12859,A,A,FALSE,FALSE,este
53623,O,C,FALSE,FALSE,oeste
20760,A,A,FALSE,FALSE,este
20979,M,C,FALSE,FALSE,oeste
29493,A,M,FALSE,FALSE,oeste
41249,C,M,FALSE,FALSE,oeste
49030,M,O,FALSE,FALSE,oeste
76185,M,C,FALSE,FALSE,este
54023,C,A,FALSE,FALSE,este
44414,C,O,FALSE,FALSE,oeste
8187,C,M,FALSE,FALSE,este
10142,O,M,FALSE,FALSE,este
59080,C,A,FALSE,FALSE,este
31616,A,M,FALSE,FALSE,este
76646,C,O,FALSE,FALSE,oeste
52685,M,M,FALSE,FALSE,este
61038,C,O,FALSE,FALSE,este
28258,M,M,FALSE,FALSE,oeste
73364,C,A,TRUE,FALSE,este
48077,C,A,FALSE,FALSE,este
72262,C,A,FALSE,FALSE,este
45291,C,A,FALSE,FALSE,este
19752,O,O,FALSE,FALSE,este
65115,M,A,FALSE,FALSE,oeste
4158,O,O,FALSE,FALSE,este
1714,O,C,FALSE,FALSE,este
16639,O,M,FALSE,FALSE,oeste
55675,O,O,FALSE,FALSE,oeste
70380,O,A,FALSE,FALSE,este
58968,O,M,FALSE,FALSE,oeste
20182,A,A,FALSE,FALSE,este
64613,A,C,FALSE,FALSE,este
26623,O,A,FALSE,FALSE,oeste
50995,M,M,FALSE,FALSE,este
61956,C,O,FALSE,FALSE,oeste
45610,A,M,FALSE,FALSE,este
232,C,M,FALSE,FALSE,oeste
49761,M,C,FALSE,FALSE,este
69278,M,M,FALSE,FALSE,este
56338,A,O,FALSE,FALSE,oeste
13501,A,A,FALSE,FALSE,oeste
31329,O,A,FALSE,FALSE,este
69038,A,O,FALSE,FALSE,oeste
27398,A,A,FALSE,FALSE,este
73804,A,A,FALSE,FALSE,este
15393,A,A,FALSE,FALSE,oeste
11432,O,A,FALSE,FALSE,oeste
31719,M,A,FALSE,FALSE,oeste
45038,A,A,FALSE,FALSE,este
59291,A,A,FALSE,FALSE,este
34953,M,A,FALSE,FALSE,este
68224,M,A,FALSE,FALSE,este
41742,O,M,FALSE,FALSE,oeste
13800,C,M,FALSE,FALSE,oeste
40171,C,A,FALSE,FALSE,este
75172,M,A,FALSE,FALSE,este
48821,M,O,FALSE,FALSE,oeste
20129,C,O,FALSE,FALSE,este
62941,A,A,FALSE,FALSE,oeste
76154,M,A,FALSE,FALSE,oeste
61016,M,A,FALSE,FALSE,este
35992,A,A,FALSE,FALSE,oeste
18255,C,A,FALSE,FALSE,este
58758,M,C,FALSE,FALSE,este
14255,M,O,FALSE,FALSE,este
54713,A,A,FALSE,FALSE,este
45471,A,A,FALSE,FALSE,oeste
53045,A,M,FALSE,FALSE,oeste
45499,A,O,FALSE,FALSE,oeste
56144,C,M,FALSE,FALSE,oeste
32949,C,A,FALSE,FALSE,este
71008,O,A,TRUE,FALSE,este
65344,M,A,TRUE,FALSE,este
18402,C,A,FALSE,FALSE,oeste
66743,M,A,FALSE,FALSE,oeste
65040,M,O,FALSE,FALSE,este
35167,C,A,FALSE,FALSE,oeste
69119,A,A,FALSE,FALSE,oeste
53143,A,C,FALSE,FALSE,este
19889,A,M,FALSE,FALSE,oeste
71916,A,A,FALSE,FALSE,oeste
47593,A,A,FALSE,FALSE,oeste
33141,C,M,FALSE,FALSE,oeste
25104,C,A,FALSE,FALSE,este
5850,A,A,FALSE,FALSE,oeste
68378,M,A,FALSE,FALSE,este
62516,C,C,FALSE,FALSE,este
66479,M,A,FALSE,FALSE,este
20232,A,M,FALSE,FALSE,oeste
76525,M,O,FALSE,FALSE,oeste
39822,C,A,FALSE,FALSE,este
77164,C,A,FALSE,FALSE,este
7378,O,M,FALSE,FALSE,oeste
18324,C,A,FALSE,FALSE,este
25668,C,O,FALSE,FALSE,oeste
10587,O,A,FALSE,FALSE,oeste
14058,C,O,FALSE,FALSE,oeste
61673,O,A,FALSE,FALSE,oeste
35446,M,C,FALSE,FALSE,oeste
2277,A,A,FALSE,FALSE,oeste
60972,M,A,FALSE,FALSE,oeste
8509,O,C,FALSE,FALSE,oeste
75567,A,C,FALSE,FALSE,oeste
44145,O,A,FALSE,FALSE,oeste
35815,O,O,FALSE,FALSE,oeste
74152,A,A,FALSE,FALSE,este
49251,A,M,FALSE,FALSE,este
31894,A,A,FALSE,FALSE,este
48079,C,M,FALSE,FALSE,este
43011,M,M,FALSE,FALSE,este
11841,A,A,FALSE,FALSE,oeste
53090,O,A,FALSE,FALSE,este
19361,A,O,FALSE,FALSE,oeste
19221,O,C,FALSE,FALSE,oeste
70120,A,A,FALSE,FALSE,oeste
29854,M,C,FALSE,FALSE,este
72722,O,A,FALSE,FALSE,este
9098,A,M,FALSE,FALSE,este
34369,M,A,FALSE,FALSE,este
6763,A,A,FALSE,FALSE,oeste
56390,C,A,FALSE,FALSE,oeste
29313,O,M,FALSE,FALSE,oeste
61081,O,M,FALSE,FALSE,este
20475,C,O,FALSE,FALSE,oeste
3794,A,A,FALSE,FALSE,oeste
18839,M,M,FALSE,FALSE,oeste
42822,C,O,FALSE,FALSE,oeste
22865,C,A,FALSE,FALSE,oeste
10680,O,C,FALSE,FALSE,este
57191,A,A,FALSE,FALSE,oeste
50622,O,A,FALSE,FALSE,este
37210,A,C,FALSE,FALSE,este
44964,O,O,FALSE,FALSE,este
71353,C,M,FALSE,FALSE,oeste
1970,A,A,FALSE,FALSE,este
58134,O,M,FALSE,FALSE,oeste
24751,O,A,FALSE,FALSE,este
45983,O,A,FALSE,FALSE,oeste
15989,A,A,FALSE,FALSE,este
37687,A,A,FALSE,FALSE,este
27215,A,M,FALSE,FALSE,oeste
56624,O,A,FALSE,FALSE,oeste
45216,M,A,FALSE,FALSE,este
36152,A,M,FALSE,FALSE,oeste
6007,A,M,FALSE,FALSE,este
32043,M,A,FALSE,FALSE,oeste
65590,M,M,FALSE,FALSE,oeste
34304,O,M,TRUE,FALSE,este
2458,A,A,FALSE,FALSE,oeste
67163,A,A,FALSE,FALSE,este
62022,A,A,FALSE,FALSE,oeste
54358,M,A,FALSE,FALSE,este
69387,O,A,TRUE,FALSE,este
4916,O,M,FALSE,FALSE,este
32878,C,M,FALSE,FALSE,oeste
57704,O,M,FALSE,FALSE,oeste
74999,O,C,FALSE,FALSE,oeste
47570,O,O,FALSE,FALSE,oeste
38776,M,O,TRUE,FALSE,oeste
6955,A,M,FALSE,FALSE,oeste
9950,C,A,FALSE,FALSE,oeste
37223,C,A,FALSE,FALSE,este
9535,A,M,FALSE,FALSE,este
63694,M,M,FALSE,FALSE,oeste
20670,A,A,FALSE,FALSE,este
26447,C,O,FALSE,FALSE,oeste
10395,C,A,FALSE,FALSE,este
67890,O,A,FALSE,FALSE,este
57712,M,A,FALSE,FALSE,oeste
68967,M,M,FALSE,FALSE,este
46180,M,M,FALSE,FALSE,oeste
39902,A,O,FALSE,FALSE,este
55165,A,A,FALSE,FALSE,oeste
42983,A,A,FALSE,FALSE,este
12071,A,C,FALSE,FALSE,oeste
5177,O,A,FALSE,FALSE,este
26510,C,M,FALSE,FALSE,este
2106,A,A,FALSE,FALSE,oeste
52702,M,A,FALSE,FALSE,oeste
37189,A,M,FALSE,FALSE,este
22633,A,A,FALSE,FALSE,oeste
11681,A,M,FALSE,FALSE,este
29173,M,O,FALSE,FALSE,este
36231,O,A,FALSE,FALSE,este
42179,C,A,FALSE,FALSE,este
17451,A,A,FALSE,FALSE,oeste
44366,M,A,FALSE,FALSE,oeste
52913,C,M,FALSE,FALSE,este
42344,O,A,FALSE,FALSE,este
45807,A,C,FALSE,FALSE,este
8394,A,A,FALSE,FALSE,este
64837,C,O,FALSE,FALSE,este
39948,C,A,FALSE,FALSE,oeste
6297,A,A,FALSE,FALSE,oeste
14467,O,O,FALSE,FALSE,este
1600,M,A,FALSE,FALSE,oeste
77974,A,A,FALSE,FALSE,este
51212,A,A,FALSE,FALSE,oeste
3841,O,C,FALSE,FALSE,este
63808,M,O,FALSE,FALSE,este
61005,O,A,FALSE,FALSE,este
22245,A,C,FALSE,FALSE,este
51200,A,A,FALSE,FALSE,oeste
71513,C,O,FALSE,FALSE,este
60131,M,A,FALSE,FALSE,este
19108,C,A,FALSE,FALSE,este
38854,O,M,FALSE,FALSE,oeste
41869,O,C,FALSE,FALSE,este
62892,A,M,FALSE,FALSE,oeste
24481,M,M,FALSE,FALSE,este
12280,C,M,FALSE,FALSE,este
5181,C,A,FALSE,FALSE,este
7366,O,A,FALSE,FALSE,este
76005,A,O,FALSE,FALSE,oeste
44403,A,M,FALSE,FALSE,este
37295,O,A,FALSE,FALSE,este
15457,A,A,FALSE,FALSE,este
34658,A,M,FALSE,FALSE,oeste
30164,A,A,FALSE,FALSE,oeste
27328,C,A,TRUE,FALSE,oeste
65005,O,A,FALSE,FALSE,este
45882,M,A,FALSE,FALSE,este
29444,A,M,FALSE,FALSE,este
21734,C,C,FALSE,FALSE,este
46975,C,O,FALSE,FALSE,oeste
26654,C,C,FALSE,FALSE,oeste
44608,O,M,FALSE,FALSE,este
43647,A,C,FALSE,FALSE,este
8411,M,O,FALSE,FALSE,oeste
27468,C,A,FALSE,FALSE,este
21895,O,M,FALSE,FALSE,este
31139,O,M,FALSE,FALSE,este
47521,A,A,FALSE,FALSE,este
53154,A,O,FALSE,FALSE,este
20156,A,A,FALSE,FALSE,este
10221,M,O,FALSE,FALSE,oeste
40137,M,M,FALSE,FALSE,este
8915,C,M,FALSE,FALSE,oeste
77898,C,A,FALSE,FALSE,este
8928,A,A,FALSE,FALSE,oeste
16442,A,A,FALSE,FALSE,este
76829,A,A,FALSE,FALSE,oeste
70918,O,O,FALSE,FALSE,oeste
35156,A,C,FALSE,FALSE,oeste
76790,A,O,FALSE,FALSE,este
56291,M,O,FALSE,FALSE,oeste
54960,C,M,FALSE,FALSE,este
67068,A,O,FALSE,FALSE,oeste
43051,C,O,FALSE,FALSE,oeste
56246,C,A,FALSE,FALSE,oeste
59709,A,A,FALSE,FALSE,este
43255,C,A,FALSE,FALSE,este
64345,M,O,FALSE,FALSE,oeste
37851,O,A,FALSE,FALSE,oeste
31430,M,A,FALSE,FALSE,este
49501,A,M,FALSE,FALSE,oeste
23579,M,A,FALSE,FALSE,oeste
643,M,O,FALSE,FALSE,este
67502,A,O,FALSE,FALSE,oeste
38957,A,A,FALSE,FALSE,oeste
16507,O,M,FALSE,FALSE,oeste
16970,C,A,FALSE,FALSE,este
38316,M,A,FALSE,FALSE,este
39995,C,C,FALSE,FALSE,este
75253,A,A,FALSE,FALSE,oeste
7772,A,O,FALSE,FALSE,oeste
73338,O,A,FALSE,FALSE,este
61120,M,M,FALSE,FALSE,oeste
56469,O,C,FALSE,FALSE,este
29437,A,M,FALSE,FALSE,oeste
25503,M,A,FALSE,FALSE,este
23824,M,M,FALSE,FALSE,este
58015,M,M,FALSE,FALSE,este
17587,O,A,TRUE,FALSE,este
33512,O,A,FALSE,FALSE,oeste
50260,M,A,FALSE,FALSE,este
7935,M,A,FALSE,FALSE,oeste
70761,A,M,FALSE,FALSE,este
26433,A,C,FALSE,FALSE,este
65068,C,A,FALSE,FALSE,este
18777,A,O,FALSE,FALSE,este
20842,A,A,FALSE,FALSE,este
59456,A,O,FALSE,FALSE,oeste
6224,A,C,FALSE,FALSE,oeste
65376,O,M,FALSE,FALSE,este
76483,C,O,FALSE,FALSE,este
75338,C,M,FALSE,FALSE,este
34171,C,O,FALSE,FALSE,oeste
35890,C,O,FALSE,FALSE,este
77731,O,A,FALSE,FALSE,oeste
72000,A,O,FALSE,FALSE,este
2526,M,A,FALSE,FALSE,oeste
45797,M,M,FALSE,FALSE,oeste
67517,O,A,FALSE,FALSE,este
21589,A,A,FALSE,FALSE,este
22126,C,O,FALSE,FALSE,oeste
56450,A,A,FALSE,FALSE,oeste
74482,A,A,FALSE,FALSE,este
65995,C,C,FALSE,FALSE,este
7225,M,C,FALSE,FALSE,oeste
37164,A,A,FALSE,FALSE,este
13113,A,M,FALSE,FALSE,este
67593,A,A,FALSE,FALSE,oeste
68913,A,A,FALSE,FALSE,oeste
33032,C,A,FALSE,FALSE,este
3220,A,A,FALSE,FALSE,oeste
10134,A,A,FALSE,FALSE,oeste
4812,M,A,FALSE,FALSE,oeste
14730,O,A,FALSE,FALSE,este
12807,A,A,FALSE,FALSE,este
35658,O,A,FALSE,FALSE,oeste
63508,A,M,FALSE,FALSE,oeste
73879,C,A,FALSE,FALSE,oeste
18814,A,O,FALSE,FALSE,este
63057,M,A,FALSE,FALSE,este
16863,O,M,FALSE,FALSE,oeste
3576,O,A,FALSE,FALSE,oeste
64271,A,A,FALSE,FALSE,oeste
17185,C,A,FALSE,FALSE,oeste
3270,M,O,FALSE,FALSE,este
58805,C,M,FALSE,FALSE,oeste
35627,O,M,FALSE,FALSE,oeste
55151,A,C,FALSE,FALSE,este
28568,O,A,FALSE,FALSE,este
19531,A,A,FALSE,FALSE,oeste
57101,O,C,FALSE,FALSE,oeste
41720,M,A,FALSE,FALSE,este
74633,A,O,FALSE,FALSE,oeste
8541,A,A,FALSE,FALSE,oeste
35686,M,A,FALSE,FALSE,este
51964,C,O,FALSE,FALSE,oeste
18044,A,M,FALSE,FALSE,este
69757,A,A,FALSE,FALSE,oeste
25431,M,O,FALSE,FALSE,oeste
5265,O,M,FALSE,FALSE,este
8960,C,A,FALSE,FALSE,oeste
31251,C,O,FALSE,FALSE,oeste
31408,M,M,FALSE,FALSE,oeste
59248,A,O,FALSE,FALSE,este
11717,A,M,FALSE,FALSE,oeste
1558,M,M,FALSE,FALSE,oeste
48846,C,A,FALSE,FALSE,este
2368,A,A,FALSE,FALSE,oeste
63387,O,A,FALSE,FALSE,oeste
43296,C,A,FALSE,FALSE,oeste
7346,A,M,FALSE,FALSE,oeste
5,A,O,FALSE,FALSE,oeste
20878,O,O,FALSE,FALSE,oeste
11609,M,A,FALSE,FALSE,oeste
2528,M,A,FALSE,FALSE,oeste
45371,A,A,FALSE,FALSE,este
14026,C,A,FALSE,FALSE,este
74041,M,C,FALSE,FALSE,oeste
68215,O,A,FALSE,FALSE,este
42940,A,M,FALSE,FALSE,oeste
3261,C,M,FALSE,FALSE,este
5994,A,A,FALSE,FALSE,este
74811,M,C,FALSE,FALSE,este
29029,C,A,FALSE,FALSE,oeste
43056,A,O,FALSE,FALSE,este
47921,M,A,FALSE,FALSE,oeste
46846,O,A,FALSE,FALSE,este
71530,A,A,FALSE,FALSE,oeste
39978,M,C,FALSE,FALSE,oeste
20736,C,M,FALSE,FALSE,este
73502,O,A,FALSE,FALSE,oeste
23813,C,M,FALSE,FALSE,este
68956,A,C,FALSE,FALSE,este
51827,O,A,TRUE,FALSE,este
46205,M,M,FALSE,FALSE,este
49336,C,O,FALSE,FALSE,este
23679,A,A,FALSE,FALSE,este
26722,C,A,FALSE,FALSE,este
58318,A,A,FALSE,FALSE,oeste
45935,M,A,FALSE,FALSE,este
63250,A,A,FALSE,FALSE,oeste
48152,O,O,FALSE,FALSE,oeste
40218,C,A,FALSE,FALSE,oeste
332,M,A,FALSE,FALSE,oeste
592,A,A,FALSE,FALSE,este
1208,A,A,FALSE,FALSE,este
34338,A,A,FALSE,FALSE,oeste
68413,O,C,FALSE,FALSE,oeste
40142,M,M,FALSE,FALSE,oeste
29143,O,O,FALSE,FALSE,oeste
21034,A,M,FALSE,FALSE,este
47218,O,A,FALSE,FALSE,este
45257,A,M,FALSE,FALSE,oeste
66343,M,A,FALSE,FALSE,oeste
12998,O,C,FALSE,FALSE,oeste
54965,M,M,FALSE,FALSE,este
48854,C,M,FALSE,FALSE,este
3782,C,A,FALSE,FALSE,oeste
50831,M,M,FALSE,FALSE,este
54050,C,M,FALSE,FALSE,oeste
32218,A,A,FALSE,FALSE,oeste
10257,C,A,FALSE,FALSE,este
21282,A,A,FALSE,FALSE,este
11656,O,A,FALSE,FALSE,oeste
52540,A,A,FALSE,FALSE,oeste
38038,M,C,FALSE,FALSE,este
69796,A,M,FALSE,FALSE,oeste
11777,A,C,FALSE,FALSE,oeste
8898,M,M,FALSE,FALSE,este
11666,C,A,FALSE,FALSE,oeste
66616,A,M,FALSE,FALSE,este
34988,A,A,FALSE,FALSE,oeste
45835,A,M,TRUE,FALSE,oeste
60660,O,A,FALSE,FALSE,este
59940,C,O,FALSE,FALSE,este
39698,O,M,FALSE,FALSE,oeste
71794,O,M,FALSE,FALSE,oeste
36919,M,A,FALSE,FALSE,oeste
30383,M,A,FALSE,FALSE,este
9249,C,C,FALSE,FALSE,oeste
7329,A,O,FALSE,FALSE,oeste
36890,A,C,FALSE,FALSE,este
10279,M,A,FALSE,FALSE,oeste
21244,M,A,FALSE,FALSE,este
72188,A,A,FALSE,FALSE,este
55401,M,M,FALSE,FALSE,oeste
11578,M,O,FALSE,FALSE,oeste
36655,C,A,FALSE,FALSE,este
77125,M,M,FALSE,FALSE,este
1114,O,A,FALSE,FALSE,oeste
12523,A,M,FALSE,FALSE,oeste
59681,M,C,FALSE,FALSE,oeste
6607,C,A,FALSE,FALSE,oeste
45711,C,A,FALSE,FALSE,oeste
14772,O,M,FALSE,FALSE,este
