51,A,false,false,-1338775171,0,1338775171,oeste
46,A,false,false,-1338775171,0,1338775171,este
53,A,false,false,-1338775170,0,1338775170,oeste
48,A,false,false,-1338775170,0,1338775170,este
50,A,false,false,-1338775169,0,1338775169,este
55,A,false,false,-1338775169,0,1338775169,oeste
57,A,false,false,-1338775168,0,1338775168,oeste
52,A,false,false,-1338775168,0,1338775168,este
54,A,false,false,-1338775167,0,1338775167,este
59,A,false,false,-1338775167,0,1338775167,oeste
56,A,false,false,-1338775166,0,1338775166,este
61,A,false,false,-1338775165,0,1338775165,oeste
58,A,false,false,-1338775164,0,1338775164,este
63,A,false,false,-1338775164,0,1338775164,oeste
65,A,false,false,-1338775163,0,1338775163,oeste
60,A,false,false,-1338775163,0,1338775163,este
67,A,false,false,-1338775162,0,1338775162,oeste
62,A,false,false,-1338775162,0,1338775162,este
64,A,false,false,-1338775161,0,1338775161,este
66,A,false,false,-1338775159,0,1338775159,este
69,A,false,false,-1338775160,0,1338775160,oeste
71,A,false,false,-1338775158,0,1338775158,oeste
73,A,false,false,-1338775157,0,1338775157,oeste
68,A,false,false,-1338775154,0,1338775154,este
70,A,false,false,-1338775153,0,1338775153,este
75,A,false,false,-1338775153,0,1338775153,oeste
77,A,false,false,-1338775148,0,1338775148,oeste
72,A,false,false,-1338775148,0,1338775148,este
79,A,false,false,-1338775146,0,1338775146,oeste
74,A,false,false,-1338775146,0,1338775146,este
81,A,false,false,-1338775143,0,1338775143,oeste
78,A,false,false,-1338775142,0,1338775142,este
76,A,false,false,-1338775143,0,1338775143,este
83,A,false,false,-1338775142,0,1338775142,oeste
85,A,false,false,-1338775141,0,1338775141,oeste
80,A,false,false,-1338775141,0,1338775141,este
82,A,false,false,-1338775140,0,1338775140,este
87,A,false,false,-1338775140,0,1338775140,oeste
89,A,false,false,-1338775139,0,1338775139,oeste
84,A,false,false,-1338775139,0,1338775139,este
91,A,false,false,-1338775138,0,1338775138,oeste
86,A,false,false,-1338775137,0,1338775137,este
93,A,false,false,-1338775137,0,1338775137,oeste
88,A,false,false,-1338775136,0,1338775136,este
95,A,false,false,-1338775136,0,1338775136,oeste
97,A,false,false,-1338775134,0,1338775134,oeste
90,A,false,false,-1338775133,0,1338775133,este
92,A,false,false,-1338775132,0,1338775132,este
99,A,false,false,-1338775132,0,1338775132,oeste
101,A,false,false,-1338775131,0,1338775131,oeste
94,A,false,false,-1338775131,0,1338775131,este
96,A,false,false,-1338775130,0,1338775130,este
103,A,false,false,-1338775130,0,1338775130,oeste
98,A,false,false,-1338775128,0,1338775128,este
105,A,false,false,-1338775128,0,1338775128,oeste
100,A,false,false,-1338775127,0,1338775127,este
107,A,false,false,-1338775127,0,1338775127,oeste
109,A,false,false,-1338775126,0,1338775126,oeste
102,A,false,false,-1338775126,0,1338775126,este
111,A,false,false,-1338775125,0,1338775125,oeste
104,A,false,false,-1338775125,0,1338775125,este
106,A,false,false,-1338775124,0,1338775124,este
113,A,false,false,-1338775123,0,1338775123,oeste
108,A,false,false,-1338775123,0,1338775123,este
110,A,false,false,-1338775121,0,1338775121,este
115,A,false,false,-1338775121,0,1338775121,oeste
112,A,false,false,-1338775119,0,1338775119,este
117,A,false,false,-1338775119,0,1338775119,oeste
114,A,false,false,-1338775117,0,1338775117,este
119,A,false,false,-1338775117,0,1338775117,oeste
116,A,false,false,-1338775116,0,1338775116,este
121,A,false,false,-1338775116,0,1338775116,oeste
118,A,false,false,-1338775115,0,1338775115,este
123,A,false,false,-1338775115,0,1338775115,oeste
125,A,false,false,-1338775114,0,1338775114,oeste
120,A,false,false,-1338775114,0,1338775114,este
127,A,false,false,-1338775113,0,1338775113,oeste
122,A,false,false,-1338775113,0,1338775113,este
129,A,false,false,-1338775103,0,1338775103,oeste
124,A,false,false,-1338775103,0,1338775103,este
131,A,false,false,-1338775102,0,1338775102,oeste
126,A,false,false,-1338775102,0,1338775102,este
128,A,false,false,-1338775101,0,1338775101,este
133,A,false,false,-1338775101,0,1338775101,oeste
135,A,false,false,-1338775100,0,1338775100,oeste
130,A,false,false,-1338775100,0,1338775100,este
132,A,false,false,-1338775099,0,1338775099,este
137,A,false,false,-1338775099,0,1338775099,oeste
139,A,false,false,-1338775098,0,1338775098,oeste
134,A,false,false,-1338775098,0,1338775098,este
141,A,false,false,-1338775096,0,1338775096,oeste
136,A,false,false,-1338775096,0,1338775096,este
143,A,false,false,-1338775095,0,1338775095,oeste
138,A,false,false,-1338775095,0,1338775095,este
145,A,false,false,-1338775094,0,1338775094,oeste
140,A,false,false,-1338775094,0,1338775094,este
147,A,false,false,-1338775093,0,1338775093,oeste
142,A,false,false,-1338775093,0,1338775093,este
144,A,false,false,-1338775092,0,1338775092,este
149,A,false,false,-1338775092,0,1338775092,oeste
146,A,false,false,-1338775091,0,1338775091,este
151,A,false,false,-1338775091,0,1338775091,oeste
148,A,false,false,-1338775090,0,1338775090,este
153,A,false,false,-1338775090,0,1338775090,oeste
155,A,false,false,-1338775089,0,1338775089,oeste
150,A,false,false,-1338775089,0,1338775089,este
152,A,false,false,-1338775088,0,1338775088,este
157,A,false,false,-1338775088,0,1338775088,oeste
159,A,false,false,-1338775087,0,1338775087,oeste
154,A,false,false,-1338775087,0,1338775087,este
156,A,false,false,-1338775077,0,1338775077,este
161,A,false,false,-1338775077,0,1338775077,oeste
158,A,false,false,-1338775076,0,1338775076,este
163,A,false,false,-1338775076,0,1338775076,oeste
165,A,false,false,-1338775075,0,1338775075,oeste
160,A,false,false,-1338775075,0,1338775075,este
167,A,false,false,-1338775074,0,1338775074,oeste
162,A,false,false,-1338775074,0,1338775074,este
169,A,false,false,-1338775073,0,1338775073,oeste
164,A,false,false,-1338775073,0,1338775073,este
171,A,false,false,-1338775072,0,1338775072,oeste
166,A,false,false,-1338775072,0,1338775072,este
168,A,false,false,-1338775071,0,1338775071,este
173,A,false,false,-1338775071,0,1338775071,oeste
170,A,false,false,-1338775070,0,1338775070,este
175,A,false,false,-1338775070,0,1338775070,oeste
172,A,false,false,-1338775069,0,1338775069,este
177,A,false,false,-1338775069,0,1338775069,oeste
179,A,false,false,-1338775068,0,1338775068,oeste
174,A,false,false,-1338775068,0,1338775068,este
181,A,false,false,-1338775067,0,1338775067,oeste
176,A,false,false,-1338775067,0,1338775067,este
183,A,false,false,-1338775057,0,1338775057,oeste
178,A,false,false,-1338775057,0,1338775057,este
185,A,false,false,-1338775056,0,1338775056,oeste
180,A,false,false,-1338775056,0,1338775056,este
187,A,false,false,-1338775055,0,1338775055,oeste
182,A,false,false,-1338775045,0,1338775045,este
189,A,false,false,-1338775045,0,1338775045,oeste
184,A,false,false,-1338775044,0,1338775044,este
186,A,false,false,-1338775043,0,1338775043,este
191,A,false,false,-1338775043,0,1338775043,oeste
188,A,false,false,-1338775042,0,1338775042,este
193,A,false,false,-1338775042,0,1338775042,oeste
190,A,false,false,-1338775041,0,1338775041,este
195,A,false,false,-1338775041,0,1338775041,oeste
197,A,false,false,-1338775040,0,1338775040,oeste
192,A,false,false,-1338775040,0,1338775040,este
199,A,false,false,-1338775039,0,1338775039,oeste
194,A,false,false,-1338775039,0,1338775039,este
196,A,false,false,-1338775038,0,1338775038,este
201,A,false,false,-1338775038,0,1338775038,oeste
198,A,false,false,-1338775037,0,1338775037,este
203,A,false,false,-1338775037,0,1338775037,oeste
205,A,false,false,-1338775036,0,1338775036,oeste
200,A,false,false,-1338775036,0,1338775036,este
207,A,false,false,-1338775035,0,1338775035,oeste
202,A,false,false,-1338775035,0,1338775035,este
204,A,false,false,-1338775034,0,1338775034,este
209,A,false,false,-1338775034,0,1338775034,oeste
206,A,false,false,-1338775033,0,1338775033,este
211,A,false,false,-1338775033,0,1338775033,oeste
213,A,false,false,-1338775032,0,1338775032,oeste
208,A,false,false,-1338775032,0,1338775032,este
210,A,false,false,-1338775031,0,1338775031,este
215,A,false,false,-1338775031,0,1338775031,oeste
217,A,false,false,-1338775030,0,1338775030,oeste
212,A,false,false,-1338775030,0,1338775030,este
214,A,false,false,-1338775029,0,1338775029,este
216,A,false,false,-1338775027,0,1338775027,este
219,A,false,false,-1338775029,0,1338775029,oeste
221,A,false,false,-1338775027,0,1338775027,oeste
218,A,false,false,-1338775026,0,1338775026,este
223,A,false,false,-1338775026,0,1338775026,oeste
225,A,false,false,-1338775024,0,1338775024,oeste
220,A,false,false,-1338775024,0,1338775024,este
222,A,false,false,-1338775023,0,1338775023,este
227,A,false,false,-1338775023,0,1338775023,oeste
229,A,false,false,-1338775022,0,1338775022,oeste
224,A,false,false,-1338775022,0,1338775022,este
226,A,false,false,-1338775020,0,1338775020,este
231,A,false,false,-1338775020,0,1338775020,oeste
233,A,false,false,-1338775019,0,1338775019,oeste
228,A,false,false,-1338775019,0,1338775019,este
230,A,false,false,-1338775018,0,1338775018,este
235,A,false,false,-1338775018,0,1338775018,oeste
237,A,false,false,-1338775017,0,1338775017,oeste
232,A,false,false,-1338775016,0,1338775016,este
239,A,false,false,-1338775014,0,1338775014,oeste
234,A,false,false,-1338775014,0,1338775014,este
241,A,false,false,-1338775013,0,1338775013,oeste
236,A,false,false,-1338775013,0,1338775013,este
238,A,false,false,-1338775012,0,1338775012,este
243,A,false,false,-1338775011,0,1338775011,oeste
240,A,false,false,-1338775011,0,1338775011,este
242,A,false,false,-1338775010,0,1338775010,este
245,A,false,false,-1338775010,0,1338775010,oeste
247,A,false,false,-1338775008,0,1338775008,oeste
244,A,false,false,-1338775008,0,1338775008,este
246,A,false,false,-1338775007,0,1338775007,este
249,A,false,false,-1338775007,0,1338775007,oeste
251,A,false,false,-1338775004,0,1338775004,oeste
248,A,false,false,-1338775002,0,1338775002,este
253,A,false,false,-1338775001,0,1338775001,oeste
250,A,false,false,-1338775001,0,1338775001,este
255,A,false,false,-1338775000,0,1338775000,oeste
252,A,false,false,-1338775000,0,1338775000,este
254,A,false,false,-1338774998,0,1338774998,este
257,A,false,false,-1338774998,0,1338774998,oeste
259,A,false,false,-1338774995,0,1338774995,oeste
256,A,false,false,-1338774995,0,1338774995,este
258,A,false,false,-1338774994,0,1338774994,este
261,A,false,false,-1338774992,0,1338774992,oeste
260,A,false,false,-1338774992,0,1338774992,este
263,A,false,false,-1338774991,0,1338774991,oeste
262,A,false,false,-1338774991,0,1338774991,este
265,A,false,false,-1338774990,0,1338774990,oeste
264,A,false,false,-1338774990,0,1338774990,este
267,A,false,false,-1338774989,0,1338774989,oeste
268,A,false,false,-1338774987,0,1338774987,este
266,A,false,false,-1338774988,0,1338774988,este
269,A,false,false,-1338774987,0,1338774987,oeste
271,A,false,false,-1338774986,0,1338774986,oeste
270,A,false,false,-1338774986,0,1338774986,este
273,A,false,false,-1338774985,0,1338774985,oeste
272,A,false,false,-1338774985,0,1338774985,este
274,A,false,false,-1338774984,0,1338774984,este
275,A,false,false,-1338774984,0,1338774984,oeste
276,A,false,false,-1338774983,0,1338774983,este
278,A,false,false,-1338774982,0,1338774982,este
277,A,false,false,-1338774983,0,1338774983,oeste
279,A,false,false,-1338774982,0,1338774982,oeste
281,A,false,false,-1338774981,0,1338774981,oeste
280,A,false,false,-1338774981,0,1338774981,este
283,A,false,false,-1338774980,0,1338774980,oeste
282,A,false,false,-1338774980,0,1338774980,este
284,A,false,false,-1338774979,0,1338774979,este
285,A,false,false,-1338774979,0,1338774979,oeste
287,A,false,false,-1338774978,0,1338774978,oeste
286,A,false,false,-1338774978,0,1338774978,este
288,A,false,false,-1338774977,0,1338774977,este
289,A,false,false,-1338774977,0,1338774977,oeste
290,A,false,false,-1338774976,0,1338774976,este
291,A,false,false,-1338774976,0,1338774976,oeste
292,A,false,false,-1338774974,0,1338774974,este
293,A,false,false,-1338774974,0,1338774974,oeste
294,A,false,false,-1338774973,0,1338774973,este
295,A,false,false,-1338774972,0,1338774972,oeste
297,A,false,false,-1338774971,0,1338774971,oeste
296,A,false,false,-1338774971,0,1338774971,este
298,A,false,false,-1338774970,0,1338774970,este
299,A,false,false,-1338774970,0,1338774970,oeste
300,A,false,false,-1338774969,0,1338774969,este
301,A,false,false,-1338774969,0,1338774969,oeste
303,A,false,false,-1338774968,0,1338774968,oeste
302,A,false,false,-1338774968,0,1338774968,este
304,A,false,false,-1338774967,0,1338774967,este
305,A,false,false,-1338774967,0,1338774967,oeste
306,A,false,false,-1338774966,0,1338774966,este
307,A,false,false,-1338774966,0,1338774966,oeste
309,A,false,false,-1338774965,0,1338774965,oeste
308,A,false,false,-1338774965,0,1338774965,este
311,A,false,false,-1338774964,0,1338774964,oeste
310,A,false,false,-1338774964,0,1338774964,este
312,A,false,false,-1338774963,0,1338774963,este
313,A,false,false,-1338774963,0,1338774963,oeste
314,A,false,false,-1338774962,0,1338774962,este
315,A,false,false,-1338774962,0,1338774962,oeste
316,A,false,false,-1338774961,0,1338774961,este
317,A,false,false,-1338774961,0,1338774961,oeste
318,A,false,false,-1338774960,0,1338774960,este
319,A,false,false,-1338774960,0,1338774960,oeste
321,A,false,false,-1338774959,0,1338774959,oeste
320,A,false,false,-1338774959,0,1338774959,este
322,A,false,false,-1338774958,0,1338774958,este
323,A,false,false,-1338774958,0,1338774958,oeste
325,A,false,false,-1338774957,0,1338774957,oeste
324,A,false,false,-1338774957,0,1338774957,este
326,A,false,false,-1338774956,0,1338774956,este
327,A,false,false,-1338774955,0,1338774955,oeste
328,A,false,false,-1338774954,0,1338774954,este
329,A,false,false,-1338774954,0,1338774954,oeste
331,A,false,false,-1338774953,0,1338774953,oeste
330,A,false,false,-1338774952,0,1338774952,este
333,A,false,false,-1338774952,0,1338774952,oeste
332,A,false,false,-1338774951,0,1338774951,este
335,A,false,false,-1338774951,0,1338774951,oeste
334,A,false,false,-1338774950,0,1338774950,este
337,A,false,false,-1338774950,0,1338774950,oeste
339,A,false,false,-1338774949,0,1338774949,oeste
336,A,false,false,-1338774949,0,1338774949,este
341,A,false,false,-1338774948,0,1338774948,oeste
338,A,false,false,-1338774948,0,1338774948,este
343,A,false,false,-1338774947,0,1338774947,oeste
340,A,false,false,-1338774946,0,1338774946,este
345,A,false,false,-1338774946,0,1338774946,oeste
347,A,false,false,-1338774944,0,1338774944,oeste
342,A,false,false,-1338774944,0,1338774944,este
349,A,false,false,-1338774943,0,1338774943,oeste
344,A,false,false,-1338774942,0,1338774942,este
351,A,false,false,-1338774942,0,1338774942,oeste
346,A,false,false,-1338774940,0,1338774940,este
353,A,false,false,-1338774940,0,1338774940,oeste
355,A,false,false,-1338774938,0,1338774938,oeste
357,A,false,false,-1338774937,0,1338774937,oeste
348,A,false,false,-1338774937,0,1338774937,este
359,A,false,false,-1338774936,0,1338774936,oeste
350,A,false,false,-1338774936,0,1338774936,este
352,A,false,false,-1338774926,0,1338774926,este
361,A,false,false,-1338774925,0,1338774925,oeste
354,A,false,false,-1338774925,0,1338774925,este
356,A,false,false,-1338774924,0,1338774924,este
363,A,false,false,-1338774924,0,1338774924,oeste
358,A,false,false,-1338774923,0,1338774923,este
365,A,false,false,-1338774923,0,1338774923,oeste
367,A,false,false,-1338774922,0,1338774922,oeste
360,A,false,false,-1338774922,0,1338774922,este
362,A,false,false,-1338774921,0,1338774921,este
369,A,false,false,-1338774921,0,1338774921,oeste
364,A,false,false,-1338774920,0,1338774920,este
371,A,false,false,-1338774920,0,1338774920,oeste
366,A,false,false,-1338774910,0,1338774910,este
373,A,false,false,-1338774910,0,1338774910,oeste
368,A,false,false,-1338774909,0,1338774909,este
375,A,false,false,-1338774909,0,1338774909,oeste
377,A,false,false,-1338774908,0,1338774908,oeste
370,A,false,false,-1338774898,0,1338774898,este
379,A,false,false,-1338774898,0,1338774898,oeste
381,A,false,false,-1338774897,0,1338774897,oeste
372,A,false,false,-1338774897,0,1338774897,este
374,A,false,false,-1338774896,0,1338774896,este
383,A,false,false,-1338774896,0,1338774896,oeste
385,A,false,false,-1338774886,0,1338774886,oeste
376,A,false,false,-1338774886,0,1338774886,este
378,A,false,false,-1338774885,0,1338774885,este
389,A,false,false,-1338774884,0,1338774884,oeste
387,A,false,false,-1338774885,0,1338774885,oeste
380,A,false,false,-1338774884,0,1338774884,este
391,A,false,false,-1338774883,0,1338774883,oeste
382,A,false,false,-1338774883,0,1338774883,este
393,A,false,false,-1338774873,0,1338774873,oeste
384,A,false,false,-1338774873,0,1338774873,este
386,A,false,false,-1338774872,0,1338774872,este
395,A,false,false,-1338774872,0,1338774872,oeste
397,A,false,false,-1338774862,0,1338774862,oeste
388,A,false,false,-1338774862,0,1338774862,este
399,A,false,false,-1338774861,0,1338774861,oeste
390,A,false,false,-1338774861,0,1338774861,este
401,A,false,false,-1338774860,0,1338774860,oeste
392,A,false,false,-1338774860,0,1338774860,este
403,A,false,false,-1338774859,0,1338774859,oeste
394,A,false,false,-1338774859,0,1338774859,este
405,A,false,false,-1338774858,0,1338774858,oeste
396,A,false,false,-1338774858,0,1338774858,este
407,A,false,false,-1338774848,0,1338774848,oeste
398,A,false,false,-1338774848,0,1338774848,este
409,A,false,false,-1338774847,0,1338774847,oeste
400,A,false,false,-1338774847,0,1338774847,este
411,A,false,false,-1338774846,0,1338774846,oeste
402,A,false,false,-1338774846,0,1338774846,este
404,A,false,false,-1338774845,0,1338774845,este
413,A,false,false,-1338774845,0,1338774845,oeste
406,A,false,false,-1338774844,0,1338774844,este
415,A,false,false,-1338774844,0,1338774844,oeste
417,A,false,false,-1338774843,0,1338774843,oeste
408,A,false,false,-1338774843,0,1338774843,este
419,A,false,false,-1338774842,0,1338774842,oeste
410,A,false,false,-1338774842,0,1338774842,este
421,A,false,false,-1338774841,0,1338774841,oeste
412,A,false,false,-1338774841,0,1338774841,este
423,A,false,false,-1338774840,0,1338774840,oeste
414,A,false,false,-1338774840,0,1338774840,este
425,A,false,false,-1338774839,0,1338774839,oeste
416,A,false,false,-1338774839,0,1338774839,este
418,A,false,false,-1338774838,0,1338774838,este
427,A,false,false,-1338774837,0,1338774837,oeste
420,A,false,false,-1338774837,0,1338774837,este
422,A,false,false,-1338774836,0,1338774836,este
429,A,false,false,-1338774836,0,1338774836,oeste
424,A,false,false,-1338774834,0,1338774834,este
431,A,false,false,-1338774834,0,1338774834,oeste
433,A,false,false,-1338774833,0,1338774833,oeste
426,A,false,false,-1338774833,0,1338774833,este
435,A,false,false,-1338774832,0,1338774832,oeste
428,A,false,false,-1338774832,0,1338774832,este
437,A,false,false,-1338774831,0,1338774831,oeste
430,A,false,false,-1338774831,0,1338774831,este
432,A,false,false,-1338774830,0,1338774830,este
439,A,false,false,-1338774830,0,1338774830,oeste
434,A,false,false,-1338774829,0,1338774829,este
441,A,false,false,-1338774829,0,1338774829,oeste
436,A,false,false,-1338774828,0,1338774828,este
443,A,false,false,-1338774828,0,1338774828,oeste
438,A,false,false,-1338774827,0,1338774827,este
445,A,false,false,-1338774826,0,1338774826,oeste
440,A,false,false,-1338774826,0,1338774826,este
447,A,false,false,-1338774824,0,1338774824,oeste
442,A,false,false,-1338774824,0,1338774824,este
449,A,false,false,-1338774823,0,1338774823,oeste
444,A,false,false,-1338774823,0,1338774823,este
446,A,false,false,-1338774822,0,1338774822,este
451,A,false,false,-1338774822,0,1338774822,oeste
453,A,false,false,-1338774821,0,1338774821,oeste
448,A,false,false,-1338774821,0,1338774821,este
455,A,false,false,-1338774820,0,1338774820,oeste
450,A,false,false,-1338774820,0,1338774820,este
452,A,false,false,-1338774819,0,1338774819,este
457,A,false,false,-1338774819,0,1338774819,oeste
454,A,false,false,-1338774818,0,1338774818,este
459,A,false,false,-1338774818,0,1338774818,oeste
456,A,false,false,-1338774817,0,1338774817,este
461,A,false,false,-1338774817,0,1338774817,oeste
458,A,false,false,-1338774816,0,1338774816,este
463,A,false,false,-1338774816,0,1338774816,oeste
465,A,false,false,-1338774813,0,1338774813,oeste
460,A,false,false,-1338774813,0,1338774813,este
467,A,false,false,-1338774812,0,1338774812,oeste
462,A,false,false,-1338774812,0,1338774812,este
464,A,false,false,-1338774811,0,1338774811,este
469,A,false,false,-1338774811,0,1338774811,oeste
471,A,false,false,-1338774810,0,1338774810,oeste
466,A,false,false,-1338774810,0,1338774810,este
468,A,false,false,-1338774809,0,1338774809,este
473,A,false,false,-1338774809,0,1338774809,oeste
475,A,false,false,-1338774808,0,1338774808,oeste
470,A,false,false,-1338774808,0,1338774808,este
472,A,false,false,-1338774802,0,1338774802,este
474,A,false,false,-1338774800,0,1338774800,este
477,A,false,false,-1338774802,0,1338774802,oeste
479,A,false,false,-1338774800,0,1338774800,oeste
481,A,false,false,-1338774799,0,1338774799,oeste
476,A,false,false,-1338774797,0,1338774797,este
478,A,false,false,-1338774796,0,1338774796,este
483,A,false,false,-1338774796,0,1338774796,oeste
480,A,false,false,-1338774795,0,1338774795,este
485,A,false,false,-1338774795,0,1338774795,oeste
482,A,false,false,-1338774794,0,1338774794,este
487,A,false,false,-1338774794,0,1338774794,oeste
484,A,false,false,-1338774793,0,1338774793,este
489,A,false,false,-1338774793,0,1338774793,oeste
491,A,false,false,-1338774783,0,1338774783,oeste
486,A,false,false,-1338774783,0,1338774783,este
488,A,false,false,-1338774771,0,1338774771,este
493,A,false,false,-1338774771,0,1338774771,oeste
490,A,false,false,-1338774770,0,1338774770,este
495,A,false,false,-1338774770,0,1338774770,oeste
492,A,false,false,-1338774769,0,1338774769,este
497,A,false,false,-1338774769,0,1338774769,oeste
499,A,false,false,-1338774768,0,1338774768,oeste
494,A,false,false,-1338774768,0,1338774768,este
501,A,false,false,-1338774767,0,1338774767,oeste
496,A,false,false,-1338774767,0,1338774767,este
498,A,false,false,-1338774766,0,1338774766,este
503,A,false,false,-1338774766,0,1338774766,oeste
505,A,false,false,-1338774765,0,1338774765,oeste
502,A,false,false,-1338774754,0,1338774754,este
500,A,false,false,-1338774765,0,1338774765,este
507,A,false,false,-1338774754,0,1338774754,oeste
504,A,false,false,-1338774753,0,1338774753,este
509,A,false,false,-1338774753,0,1338774753,oeste
506,A,false,false,-1338774752,0,1338774752,este
511,A,false,false,-1338774752,0,1338774752,oeste
508,A,false,false,-1338774742,0,1338774742,este
513,A,false,false,-1338774742,0,1338774742,oeste
510,A,false,false,-1338774741,0,1338774741,este
515,A,false,false,-1338774741,0,1338774741,oeste
512,A,false,false,-1338774740,0,1338774740,este
517,A,false,false,-1338774740,0,1338774740,oeste
514,A,false,false,-1338774739,0,1338774739,este
519,A,false,false,-1338774739,0,1338774739,oeste
521,A,false,false,-1338774738,0,1338774738,oeste
516,A,false,false,-1338774738,0,1338774738,este
523,A,false,false,-1338774737,0,1338774737,oeste
518,A,false,false,-1338774737,0,1338774737,este
520,A,false,false,-1338774736,0,1338774736,este
527,A,false,false,-1338774735,0,1338774735,oeste
525,A,false,false,-1338774736,0,1338774736,oeste
522,A,false,false,-1338774734,0,1338774734,este
529,A,false,false,-1338774734,0,1338774734,oeste
531,A,false,false,-1338774733,0,1338774733,oeste
524,A,false,false,-1338774733,0,1338774733,este
526,A,false,false,-1338774732,0,1338774732,este
533,A,false,false,-1338774732,0,1338774732,oeste
535,A,false,false,-1338774731,0,1338774731,oeste
528,A,false,false,-1338774731,0,1338774731,este
530,A,false,false,-1338774730,0,1338774730,este
537,A,false,false,-1338774730,0,1338774730,oeste
539,A,false,false,-1338774729,0,1338774729,oeste
532,A,false,false,-1338774729,0,1338774729,este
541,A,false,false,-1338774728,0,1338774728,oeste
534,A,false,false,-1338774728,0,1338774728,este
543,A,false,false,-1338774727,0,1338774727,oeste
536,A,false,false,-1338774727,0,1338774727,este
538,A,false,false,-1338774726,0,1338774726,este
545,A,false,false,-1338774726,0,1338774726,oeste
547,A,false,false,-1338774724,0,1338774724,oeste
540,A,false,false,-1338774724,0,1338774724,este
549,A,false,false,-1338774723,0,1338774723,oeste
542,A,false,false,-1338774723,0,1338774723,este
544,A,false,false,-1338774722,0,1338774722,este
551,A,false,false,-1338774722,0,1338774722,oeste
553,A,false,false,-1338774721,0,1338774721,oeste
546,A,false,false,-1338774721,0,1338774721,este
548,A,false,false,-1338774720,0,1338774720,este
555,A,false,false,-1338774720,0,1338774720,oeste
557,A,false,false,-1338774719,0,1338774719,oeste
550,A,false,false,-1338774719,0,1338774719,este
552,A,false,false,-1338774718,0,1338774718,este
559,A,false,false,-1338774718,0,1338774718,oeste
554,A,false,false,-1338774717,0,1338774717,este
561,A,false,false,-1338774717,0,1338774717,oeste
556,A,false,false,-1338774716,0,1338774716,este
563,A,false,false,-1338774716,0,1338774716,oeste
565,A,false,false,-1338774715,0,1338774715,oeste
558,A,false,false,-1338774715,0,1338774715,este
567,A,false,false,-1338774714,0,1338774714,oeste
560,A,false,false,-1338774714,0,1338774714,este
562,A,false,false,-1338774713,0,1338774713,este
569,A,false,false,-1338774713,0,1338774713,oeste
564,A,false,false,-1338774712,0,1338774712,este
571,A,false,false,-1338774712,0,1338774712,oeste
566,A,false,false,-1338774711,0,1338774711,este
573,A,false,false,-1338774711,0,1338774711,oeste
575,A,false,false,-1338774710,0,1338774710,oeste
568,A,false,false,-1338774710,0,1338774710,este
577,A,false,false,-1338774709,0,1338774709,oeste
570,A,false,false,-1338774709,0,1338774709,este
579,A,false,false,-1338774708,0,1338774708,oeste
572,A,false,false,-1338774708,0,1338774708,este
574,A,false,false,-1338774707,0,1338774707,este
581,A,false,false,-1338774707,0,1338774707,oeste
576,A,false,false,-1338774706,0,1338774706,este
583,A,false,false,-1338774706,0,1338774706,oeste
585,A,false,false,-1338774705,0,1338774705,oeste
587,A,false,false,-1338774704,0,1338774704,oeste
578,A,false,false,-1338774703,0,1338774703,este
