7696,A,FALSE,FALSE,este
13499,M,FALSE,FALSE,oeste
8431,A,FALSE,FALSE,este
14983,A,FALSE,FALSE,oeste
15781,A,FALSE,FALSE,oeste
28760,A,FALSE,FALSE,este
1965,A,FALSE,FALSE,este
20230,A,FALSE,FALSE,oeste
16000,A,FALSE,FALSE,este
25150,A,FALSE,FALSE,este
733,C,FALSE,FALSE,este
22058,O,FALSE,FALSE,este
9816,A,FALSE,FALSE,este
18093,A,FALSE,FALSE,este
14272,M,FALSE,FALSE,oeste
1249,A,FALSE,FALSE,este
24060,M,FALSE,FALSE,oeste
3449,M,FALSE,FALSE,este
16970,M,FALSE,FALSE,oeste
22544,A,FALSE,FALSE,oeste
2569,A,FALSE,FALSE,oeste
12144,M,FALSE,FALSE,oeste
19459,M,FALSE,FALSE,este
162,A,FALSE,FALSE,este
1036,C,FALSE,FALSE,este
28046,A,FALSE,FALSE,oeste
9972,A,FALSE,FALSE,oeste
20959,O,FALSE,FALSE,este
28357,A,FALSE,FALSE,oeste
7403,A,FALSE,FALSE,oeste
2261,M,FALSE,FALSE,oeste
3896,A,FALSE,FALSE,oeste
23667,A,FALSE,FALSE,oeste
12992,M,FALSE,FALSE,este
2281,A,FALSE,FALSE,oeste
5818,A,FALSE,FALSE,oeste
16614,C,FALSE,FALSE,este
19231,A,FALSE,FALSE,este
1150,A,FALSE,FALSE,este
6784,M,FALSE,FALSE,este
27419,A,FALSE,FALSE,oeste
3033,A,FALSE,FALSE,este
17898,A,FALSE,FALSE,oeste
17425,M,TRUE,FALSE,oeste
16197,C,FALSE,FALSE,oeste
16022,M,FALSE,FALSE,oeste
16450,O,FALSE,FALSE,este
22670,A,TRUE,FALSE,este
28788,A,FALSE,FALSE,oeste
23165,A,FALSE,FALSE,oeste
13718,O,FALSE,FALSE,este
24246,O,FALSE,FALSE,este
14943,A,FALSE,FALSE,oeste
11196,M,FALSE,FALSE,oeste
9207,A,FALSE,FALSE,este
4020,A,FALSE,FALSE,oeste
8968,A,FALSE,FALSE,oeste
9385,A,FALSE,FALSE,este
17752,A,FALSE,FALSE,oeste
25677,O,FALSE,FALSE,oeste
11992,A,FALSE,FALSE,oeste
11151,C,FALSE,FALSE,oeste
26622,M,FALSE,FALSE,este
7020,M,FALSE,FALSE,oeste
28068,A,FALSE,FALSE,oeste
21315,C,TRUE,FALSE,este
22935,A,FALSE,FALSE,este
21549,O,FALSE,FALSE,oeste
11881,O,FALSE,FALSE,oeste
24119,A,FALSE,FALSE,oeste
6675,M,FALSE,FALSE,oeste
5278,A,FALSE,FALSE,oeste
26224,C,FALSE,FALSE,oeste
24004,A,FALSE,FALSE,este
1832,A,FALSE,FALSE,este
4157,A,FALSE,FALSE,oeste
25336,M,FALSE,FALSE,este
24413,A,FALSE,FALSE,oeste
26423,C,FALSE,FALSE,este
7391,A,FALSE,FALSE,este
22209,A,FALSE,FALSE,este
21106,M,FALSE,FALSE,este
11177,M,FALSE,FALSE,este
12799,M,FALSE,FALSE,oeste
22747,A,FALSE,FALSE,este
658,M,FALSE,FALSE,oeste
22055,A,FALSE,FALSE,este
8299,A,FALSE,FALSE,oeste
5580,A,FALSE,FALSE,oeste
16263,C,FALSE,FALSE,este
11699,C,FALSE,FALSE,oeste
5215,A,FALSE,FALSE,este
19232,A,FALSE,FALSE,oeste
6597,O,FALSE,FALSE,oeste
1280,A,FALSE,FALSE,este
28101,C,FALSE,FALSE,este
24980,A,TRUE,FALSE,este
25967,A,FALSE,FALSE,oeste
1156,A,FALSE,FALSE,este
3035,A,FALSE,FALSE,este
7507,C,FALSE,FALSE,oeste
7826,C,FALSE,FALSE,oeste
7689,A,FALSE,FALSE,oeste
3395,C,FALSE,FALSE,este
26020,A,FALSE,FALSE,este
25142,O,FALSE,FALSE,oeste
17449,M,FALSE,FALSE,este
3973,A,FALSE,FALSE,este
63,M,FALSE,FALSE,este
1040,A,FALSE,FALSE,este
6128,M,FALSE,FALSE,este
18518,A,FALSE,FALSE,este
2646,M,FALSE,FALSE,oeste
12127,M,FALSE,FALSE,este
21438,A,FALSE,FALSE,este
13350,C,FALSE,FALSE,oeste
25099,A,FALSE,FALSE,este
2361,O,FALSE,FALSE,este
24366,M,FALSE,FALSE,este
28624,O,FALSE,FALSE,este
24859,A,FALSE,FALSE,oeste
8136,M,TRUE,FALSE,oeste
5206,A,TRUE,FALSE,oeste
23674,M,FALSE,FALSE,oeste
23683,O,FALSE,FALSE,este
6288,A,FALSE,FALSE,este
26176,M,FALSE,FALSE,oeste
23302,O,FALSE,FALSE,este
24985,A,FALSE,FALSE,este
23640,C,FALSE,FALSE,oeste
8614,A,FALSE,FALSE,este
17730,M,FALSE,FALSE,este
7084,A,FALSE,FALSE,oeste
27913,M,FALSE,FALSE,oeste
21830,A,FALSE,FALSE,este
20761,A,FALSE,FALSE,oeste
15692,M,FALSE,FALSE,este
16817,C,FALSE,FALSE,oeste
10557,O,FALSE,FALSE,este
21534,A,FALSE,FALSE,oeste
21146,M,FALSE,FALSE,oeste
2213,M,FALSE,FALSE,este
3543,A,FALSE,FALSE,este
14496,A,FALSE,FALSE,oeste
17870,A,FALSE,FALSE,este
10357,A,FALSE,FALSE,oeste
27962,M,FALSE,FALSE,este
7590,A,FALSE,FALSE,este
21786,M,FALSE,FALSE,oeste
9689,A,TRUE,FALSE,oeste
25621,A,FALSE,FALSE,oeste
11446,A,FALSE,FALSE,este
18325,C,FALSE,FALSE,este
4389,A,FALSE,FALSE,oeste
16522,M,FALSE,FALSE,este
10635,A,FALSE,FALSE,oeste
7127,M,FALSE,FALSE,este
6988,C,FALSE,FALSE,oeste
20152,A,TRUE,FALSE,este
1491,A,FALSE,FALSE,oeste
7319,O,FALSE,FALSE,este
21770,A,TRUE,FALSE,oeste
16953,O,FALSE,FALSE,este
3575,O,FALSE,FALSE,oeste
15992,A,FALSE,FALSE,este
7039,A,FALSE,FALSE,oeste
24744,C,FALSE,FALSE,oeste
24582,A,FALSE,FALSE,este
4319,A,FALSE,FALSE,oeste
24500,M,FALSE,FALSE,oeste
1215,C,FALSE,FALSE,este
25303,O,FALSE,FALSE,oeste
2908,A,FALSE,FALSE,este
24542,C,FALSE,FALSE,este
11216,M,FALSE,FALSE,oeste
12209,C,FALSE,FALSE,oeste
3711,A,FALSE,FALSE,este
10609,A,FALSE,FALSE,este
13042,M,FALSE,FALSE,este
21170,O,FALSE,FALSE,este
3468,A,FALSE,FALSE,oeste
10413,A,FALSE,FALSE,oeste
17603,C,FALSE,FALSE,oeste
11253,C,FALSE,FALSE,oeste
16650,M,FALSE,FALSE,este
11944,A,FALSE,FALSE,oeste
1419,M,FALSE,FALSE,oeste
21985,C,FALSE,FALSE,este
18260,A,FALSE,FALSE,este
12766,A,FALSE,FALSE,oeste
13225,M,FALSE,FALSE,oeste
1627,A,FALSE,FALSE,oeste
16718,A,FALSE,FALSE,oeste
23331,C,FALSE,FALSE,este
3988,M,FALSE,FALSE,este
20188,O,FALSE,FALSE,oeste
1066,A,FALSE,FALSE,este
21195,A,TRUE,FALSE,oeste
12190,A,FALSE,FALSE,este
4193,A,FALSE,FALSE,oeste
6179,O,FALSE,FALSE,este
25132,A,FALSE,FALSE,este
17474,M,FALSE,FALSE,oeste
10300,A,FALSE,FALSE,oeste
5143,A,FALSE,FALSE,oeste
3808,A,FALSE,FALSE,este
9838,A,FALSE,FALSE,oeste
24968,A,FALSE,FALSE,este
12601,M,FALSE,FALSE,oeste
8139,A,FALSE,FALSE,este
22742,M,FALSE,FALSE,oeste
25801,O,FALSE,FALSE,oeste
19001,C,FALSE,FALSE,este
16187,A,FALSE,FALSE,oeste
19770,M,FALSE,FALSE,oeste
14022,C,FALSE,FALSE,oeste
26306,M,FALSE,FALSE,oeste
3176,O,FALSE,FALSE,este
24298,A,FALSE,FALSE,oeste
16600,C,FALSE,FALSE,oeste
17705,O,FALSE,FALSE,oeste
23434,M,FALSE,FALSE,este
28340,A,FALSE,FALSE,oeste
9865,M,FALSE,FALSE,este
10172,O,FALSE,FALSE,oeste
16129,M,FALSE,FALSE,oeste
10568,A,FALSE,FALSE,este
17655,A,FALSE,FALSE,oeste
23891,A,FALSE,FALSE,oeste
4274,A,FALSE,FALSE,este
8994,A,FALSE,FALSE,este
9427,O,FALSE,FALSE,oeste
4943,A,FALSE,FALSE,este
4851,A,FALSE,FALSE,oeste
8435,M,FALSE,FALSE,oeste
20343,A,FALSE,FALSE,oeste
16370,C,FALSE,FALSE,este
16161,A,FALSE,FALSE,este
7442,A,FALSE,FALSE,este
19448,A,FALSE,FALSE,oeste
15900,O,FALSE,FALSE,oeste
16378,M,FALSE,FALSE,este
25595,M,FALSE,FALSE,oeste
25118,A,FALSE,FALSE,oeste
10744,A,FALSE,FALSE,este
2834,A,TRUE,FALSE,este
7797,O,FALSE,FALSE,oeste
2427,A,FALSE,FALSE,este
20340,M,FALSE,FALSE,oeste
27004,M,FALSE,FALSE,este
11272,M,FALSE,FALSE,este
8553,A,FALSE,FALSE,este
27539,C,FALSE,FALSE,este
8318,A,FALSE,FALSE,este
1861,C,FALSE,FALSE,este
18400,A,FALSE,FALSE,oeste
12253,C,FALSE,FALSE,este
13301,A,TRUE,FALSE,este
21320,O,FALSE,FALSE,este
22686,O,FALSE,FALSE,este
12535,A,FALSE,FALSE,este
2329,A,FALSE,FALSE,este
3132,M,FALSE,FALSE,oeste
6339,C,FALSE,FALSE,este
690,M,FALSE,FALSE,este
21599,M,FALSE,FALSE,oeste
13285,A,FALSE,FALSE,este
8913,M,FALSE,FALSE,oeste
12058,A,FALSE,FALSE,oeste
16418,O,FALSE,FALSE,este
10828,M,FALSE,FALSE,oeste
6920,M,FALSE,FALSE,este
21471,A,FALSE,FALSE,este
12534,A,FALSE,FALSE,oeste
987,M,FALSE,FALSE,este
26715,A,FALSE,FALSE,oeste
12530,M,FALSE,FALSE,este
24935,A,FALSE,FALSE,oeste
28626,A,FALSE,FALSE,este
22674,O,FALSE,FALSE,oeste
18410,A,FALSE,FALSE,oeste
4275,A,FALSE,FALSE,este
4250,M,FALSE,FALSE,oeste
8109,A,FALSE,FALSE,oeste
25389,A,FALSE,FALSE,oeste
7940,A,FALSE,FALSE,oeste
26225,M,FALSE,FALSE,oeste
7594,O,FALSE,FALSE,oeste
20987,O,FALSE,FALSE,este
18042,M,FALSE,FALSE,este
11893,M,FALSE,FALSE,oeste
18932,A,FALSE,FALSE,oeste
12290,C,FALSE,FALSE,oeste
11908,A,FALSE,FALSE,oeste
25796,O,FALSE,FALSE,oeste
25320,A,FALSE,FALSE,oeste
10259,C,FALSE,FALSE,este
25249,A,FALSE,FALSE,este
5785,A,FALSE,FALSE,este
4808,A,FALSE,FALSE,oeste
26450,A,FALSE,FALSE,este
5100,C,FALSE,FALSE,este
22929,M,FALSE,FALSE,este
13992,A,FALSE,FALSE,oeste
13279,A,FALSE,FALSE,oeste
8524,A,FALSE,FALSE,oeste
8041,M,FALSE,FALSE,oeste
650,O,FALSE,FALSE,oeste
16944,A,FALSE,FALSE,este
23732,A,FALSE,FALSE,este
17820,C,FALSE,FALSE,este
4553,A,FALSE,FALSE,oeste
17936,C,FALSE,FALSE,este
11684,A,FALSE,FALSE,este
8257,C,TRUE,FALSE,este
14678,M,FALSE,FALSE,este
18883,C,FALSE,FALSE,oeste
3315,A,FALSE,FALSE,oeste
7882,A,FALSE,FALSE,este
5454,M,FALSE,FALSE,oeste
10839,A,FALSE,FALSE,oeste
6850,M,FALSE,FALSE,este
26795,M,FALSE,FALSE,oeste
24302,C,FALSE,FALSE,este
21077,A,FALSE,FALSE,oeste
3213,A,FALSE,FALSE,este
6712,O,FALSE,FALSE,este
11943,O,FALSE,FALSE,este
17942,A,FALSE,FALSE,este
17909,M,FALSE,FALSE,este
19585,A,TRUE,FALSE,oeste
25610,C,FALSE,FALSE,este
25251,A,FALSE,FALSE,oeste
28701,A,FALSE,FALSE,este
22149,O,FALSE,FALSE,este
26572,M,FALSE,FALSE,oeste
12218,O,FALSE,FALSE,este
1819,M,FALSE,FALSE,este
16567,A,FALSE,FALSE,oeste
15444,A,FALSE,FALSE,oeste
6372,A,FALSE,FALSE,oeste
17665,A,FALSE,FALSE,este
4197,O,FALSE,FALSE,este
20043,A,FALSE,FALSE,este
28644,M,FALSE,FALSE,este
24115,C,FALSE,FALSE,este
3649,M,FALSE,FALSE,oeste
22839,A,FALSE,FALSE,oeste
24918,A,TRUE,FALSE,oeste
19174,A,FALSE,FALSE,este
2182,M,FALSE,FALSE,este
22966,C,FALSE,FALSE,este
3734,A,FALSE,FALSE,oeste
10112,C,FALSE,FALSE,oeste
17538,A,FALSE,FALSE,este
3171,M,FALSE,FALSE,este
20459,C,FALSE,FALSE,oeste
19619,M,FALSE,FALSE,este
19122,O,FALSE,FALSE,oeste
12410,O,TRUE,FALSE,oeste
9885,M,FALSE,FALSE,oeste
13105,M,FALSE,FALSE,oeste
27384,A,FALSE,FALSE,este
24541,M,FALSE,FALSE,este
11487,A,FALSE,FALSE,este
7351,A,FALSE,FALSE,este
15956,A,FALSE,FALSE,oeste
1250,C,FALSE,FALSE,oeste
15787,A,FALSE,FALSE,este
23954,O,FALSE,FALSE,este
22238,O,FALSE,FALSE,oeste
18376,M,FALSE,FALSE,este
4593,A,FALSE,FALSE,oeste
4499,C,FALSE,FALSE,este
21190,A,FALSE,FALSE,oeste
7110,A,FALSE,FALSE,oeste
20529,C,FALSE,FALSE,oeste
13299,A,FALSE,FALSE,oeste
21129,A,FALSE,FALSE,este
14345,A,FALSE,FALSE,oeste
14602,A,FALSE,FALSE,oeste
16191,A,FALSE,FALSE,oeste
20263,A,FALSE,FALSE,oeste
5745,M,FALSE,FALSE,este
1309,A,FALSE,FALSE,este
2131,A,FALSE,FALSE,oeste
26398,M,FALSE,FALSE,este
19201,A,FALSE,FALSE,este
18762,M,FALSE,FALSE,oeste
5384,A,FALSE,FALSE,oeste
8630,A,FALSE,FALSE,este
4065,M,FALSE,FALSE,este
19857,A,FALSE,FALSE,este
27775,M,FALSE,FALSE,oeste
16995,M,FALSE,FALSE,este
27805,A,FALSE,FALSE,oeste
24990,C,TRUE,FALSE,oeste
13190,A,FALSE,FALSE,oeste
17695,A,FALSE,FALSE,oeste
18798,M,FALSE,FALSE,oeste
3307,C,FALSE,FALSE,oeste
23369,C,FALSE,FALSE,este
20586,O,FALSE,FALSE,oeste
22112,A,FALSE,FALSE,este
7987,A,FALSE,FALSE,oeste
7297,A,FALSE,FALSE,oeste
21097,A,FALSE,FALSE,este
15277,A,FALSE,FALSE,este
1852,M,FALSE,FALSE,este
9050,M,FALSE,FALSE,este
24811,A,FALSE,FALSE,este
14531,M,FALSE,FALSE,oeste
11742,M,FALSE,FALSE,oeste
235,M,FALSE,FALSE,oeste
25451,A,FALSE,FALSE,este
14419,A,FALSE,FALSE,oeste
25630,C,FALSE,FALSE,este
3498,A,FALSE,FALSE,este
7383,A,FALSE,FALSE,este
7228,A,FALSE,FALSE,oeste
15825,O,FALSE,FALSE,oeste
17462,M,FALSE,FALSE,oeste
23126,A,FALSE,FALSE,este
28686,A,FALSE,FALSE,oeste
5160,A,FALSE,FALSE,oeste
17299,A,FALSE,FALSE,este
20858,A,FALSE,FALSE,este
13706,M,FALSE,FALSE,este
5025,A,FALSE,FALSE,oeste
28113,C,FALSE,FALSE,este
2710,A,FALSE,FALSE,este
16504,A,FALSE,FALSE,este
15206,C,FALSE,FALSE,oeste
406,A,FALSE,FALSE,oeste
28047,A,FALSE,FALSE,oeste
26929,A,FALSE,FALSE,este
15709,A,FALSE,FALSE,este
11035,A,FALSE,FALSE,este
14299,A,FALSE,FALSE,este
10996,M,FALSE,FALSE,este
14166,A,FALSE,FALSE,oeste
25002,M,FALSE,FALSE,este
28779,A,FALSE,FALSE,oeste
4116,M,FALSE,FALSE,oeste
27180,A,FALSE,FALSE,este
14860,A,TRUE,FALSE,oeste
16607,O,FALSE,FALSE,oeste
11745,M,FALSE,FALSE,oeste
9665,C,FALSE,FALSE,este
10443,M,FALSE,FALSE,oeste
18536,M,FALSE,FALSE,oeste
16006,A,FALSE,FALSE,este
2040,A,FALSE,FALSE,oeste
2306,M,FALSE,FALSE,oeste
13067,M,FALSE,FALSE,oeste
23150,M,FALSE,FALSE,oeste
11972,C,FALSE,FALSE,este
14680,M,FALSE,FALSE,oeste
6594,A,FALSE,FALSE,oeste
246,M,TRUE,FALSE,oeste
13146,M,FALSE,FALSE,oeste
12046,A,FALSE,FALSE,este
28167,A,FALSE,FALSE,oeste
17034,A,FALSE,FALSE,oeste
4144,A,FALSE,FALSE,este
10771,A,FALSE,FALSE,este
12804,A,TRUE,FALSE,este
9447,A,FALSE,FALSE,este
18616,M,FALSE,FALSE,oeste
5017,A,FALSE,FALSE,este
17593,C,FALSE,FALSE,este
18946,M,FALSE,FALSE,oeste
19132,M,FALSE,FALSE,oeste
8146,O,FALSE,FALSE,este
15694,A,FALSE,FALSE,este
5416,M,FALSE,FALSE,oeste
20121,C,FALSE,FALSE,este
7137,C,FALSE,FALSE,este
3294,A,FALSE,FALSE,este
8672,A,FALSE,FALSE,oeste
26640,A,FALSE,FALSE,este
3174,M,FALSE,FALSE,este
1001,C,FALSE,FALSE,este
3441,O,FALSE,FALSE,este
19947,A,FALSE,FALSE,oeste
14466,A,FALSE,FALSE,este
9183,A,FALSE,FALSE,oeste
10321,A,FALSE,FALSE,oeste
12917,A,FALSE,FALSE,oeste
10859,A,FALSE,FALSE,oeste
20139,M,FALSE,FALSE,este
8066,M,FALSE,FALSE,este
6585,A,FALSE,FALSE,este
580,O,FALSE,FALSE,este
22051,M,FALSE,FALSE,este
14886,C,FALSE,FALSE,oeste
4143,O,FALSE,FALSE,oeste
14133,A,FALSE,FALSE,oeste
4712,A,FALSE,FALSE,este
15933,M,FALSE,FALSE,este
27795,A,FALSE,FALSE,este
14108,A,FALSE,FALSE,este
24639,A,FALSE,FALSE,oeste
1496,O,FALSE,FALSE,oeste
11016,M,FALSE,FALSE,este
20667,O,FALSE,FALSE,este
12007,A,FALSE,FALSE,oeste
21383,A,TRUE,FALSE,este
24522,M,FALSE,FALSE,oeste
21817,M,FALSE,FALSE,oeste
14565,M,FALSE,FALSE,oeste
741,A,FALSE,FALSE,oeste
3140,A,FALSE,FALSE,este
6995,A,FALSE,FALSE,este
27544,A,FALSE,FALSE,este
11686,A,FALSE,FALSE,oeste
17783,M,FALSE,FALSE,este
20774,M,FALSE,FALSE,oeste
13255,A,FALSE,FALSE,oeste
16956,M,FALSE,FALSE,este
5619,A,FALSE,FALSE,oeste
22255,C,FALSE,FALSE,oeste
8493,M,FALSE,FALSE,oeste
8572,A,FALSE,FALSE,oeste
13155,C,FALSE,FALSE,este
15385,M,FALSE,FALSE,oeste
14892,A,FALSE,FALSE,oeste
21686,C,FALSE,FALSE,oeste
7096,M,FALSE,FALSE,oeste
2273,M,FALSE,FALSE,este
21136,A,FALSE,FALSE,oeste
8395,A,FALSE,FALSE,este
16499,A,FALSE,FALSE,oeste
13445,M,FALSE,FALSE,este
7814,A,FALSE,FALSE,este
20018,A,FALSE,FALSE,oeste
2720,C,FALSE,FALSE,oeste
24688,M,FALSE,FALSE,oeste
16410,A,FALSE,FALSE,oeste
6509,A,FALSE,FALSE,oeste
11144,O,FALSE,FALSE,este
5931,M,FALSE,FALSE,oeste
602,A,FALSE,FALSE,este
563,C,FALSE,FALSE,este
27441,O,FALSE,FALSE,este
11059,M,FALSE,FALSE,este
10214,O,FALSE,FALSE,oeste
19819,M,TRUE,FALSE,oeste
13224,O,FALSE,FALSE,este
13031,M,FALSE,FALSE,este
28614,A,FALSE,FALSE,oeste
20851,A,FALSE,FALSE,este
8040,A,FALSE,FALSE,oeste
12989,A,TRUE,FALSE,este
16876,M,FALSE,FALSE,oeste
19660,C,FALSE,FALSE,este
9501,C,FALSE,FALSE,oeste
18835,C,FALSE,FALSE,este
3241,A,FALSE,FALSE,oeste
22430,C,FALSE,FALSE,este
20620,A,FALSE,FALSE,oeste
22199,A,FALSE,FALSE,oeste
2440,C,FALSE,FALSE,oeste
9348,C,FALSE,FALSE,este
21024,A,FALSE,FALSE,este
13889,A,FALSE,FALSE,oeste
13947,O,FALSE,FALSE,este
2356,C,FALSE,FALSE,oeste
16285,A,TRUE,FALSE,este
6523,C,FALSE,FALSE,este
15493,M,FALSE,FALSE,este
26669,A,FALSE,FALSE,oeste
25674,M,FALSE,FALSE,este
23873,A,FALSE,FALSE,oeste
